local_equipo,local_totalShots,local_shotsOnTarget,local_wonCorners,local_possessionPct,local_foulsCommitted,local_yellowCards,local_redCards,local_offsides,local_saves,local_blockedShots,visita_equipo,visita_totalShots,visita_shotsOnTarget,visita_wonCorners,visita_possessionPct,visita_foulsCommitted,visita_yellowCards,visita_redCards,visita_offsides,visita_saves,visita_blockedShots,event_id,fecha,temporada
Ñublense,14.0,5.0,11.0,51.9,9.0,2.0,0.0,5.0,5.0,6.0,Audax Italiano,14.0,7.0,4.0,48.1,7.0,5.0,0.0,2.0,4.0,0.0,696740,2024-03-02 23:30:00,2024
Unión Española,12.0,3.0,1.0,47.0,13.0,2.0,1.0,3.0,0.0,4.0,Coquimbo Unido,12.0,0.0,12.0,53.0,14.0,4.0,0.0,3.0,2.0,6.0,696738,2024-03-02 23:30:00,2024
Colo Colo,11.0,4.0,1.0,63.7,8.0,2.0,0.0,2.0,3.0,3.0,Huachipato,6.0,3.0,3.0,36.3,10.0,0.0,0.0,2.0,2.0,1.0,696734,2024-03-03 21:00:00,2024
Unión La Calera,14.0,6.0,3.0,40.3,12.0,3.0,0.0,1.0,7.0,1.0,Deportes Iquique,21.0,10.0,6.0,59.7,12.0,0.0,0.0,4.0,5.0,3.0,696739,2024-03-03 23:45:00,2024
Copiapó,11.0,3.0,0.0,46.4,18.0,2.0,1.0,6.0,6.0,1.0,Universidad de Chile,22.0,9.0,4.0,53.6,13.0,4.0,0.0,1.0,2.0,2.0,696735,2024-03-04 22:00:00,2024
Cobresal,18.0,5.0,11.0,62.0,5.0,2.0,0.0,9.0,6.0,3.0,Huachipato,16.0,8.0,2.0,38.0,13.0,2.0,0.0,1.0,4.0,3.0,696742,2024-03-09 21:00:00,2024
O'Higgins,16.0,3.0,7.0,51.1,12.0,2.0,0.0,0.0,4.0,4.0,Palestino,9.0,5.0,6.0,48.9,16.0,6.0,0.0,3.0,3.0,0.0,696745,2024-03-09 23:30:00,2024
Unión Española,11.0,4.0,6.0,46.1,12.0,4.0,0.0,1.0,2.0,1.0,Audax Italiano,5.0,2.0,2.0,53.9,12.0,3.0,0.0,2.0,1.0,0.0,696866,2024-03-09 23:30:00,2024
Deportes Iquique,18.0,6.0,7.0,60.3,10.0,3.0,1.0,0.0,4.0,3.0,Coquimbo Unido,9.0,5.0,4.0,39.7,7.0,2.0,1.0,1.0,2.0,0.0,696744,2024-03-10 15:00:00,2024
Colo Colo,17.0,5.0,7.0,68.9,9.0,0.0,0.0,1.0,2.0,6.0,Universidad de Chile,14.0,3.0,0.0,31.1,16.0,1.0,0.0,1.0,5.0,2.0,696743,2024-03-10 21:00:00,2024
Ñublense,12.0,2.0,2.0,46.9,12.0,2.0,1.0,2.0,1.0,1.0,Copiapó,11.0,1.0,2.0,53.1,16.0,6.0,1.0,2.0,1.0,4.0,696748,2024-03-11 00:00:00,2024
Universidad Católica,14.0,5.0,4.0,59.8,9.0,2.0,0.0,4.0,4.0,4.0,Everton CD,21.0,8.0,4.0,40.2,9.0,2.0,0.0,1.0,3.0,7.0,696746,2024-03-11 22:00:00,2024
Unión La Calera,8.0,3.0,6.0,54.9,11.0,3.0,0.0,2.0,2.0,2.0,Cobreloa,10.0,5.0,3.0,45.1,8.0,4.0,0.0,3.0,3.0,1.0,696747,2024-03-12 00:30:00,2024
Deportes Iquique,27.0,10.0,3.0,51.1,18.0,2.0,1.0,1.0,3.0,4.0,Cobresal,11.0,3.0,4.0,48.9,12.0,2.0,0.0,2.0,9.0,2.0,696751,2024-03-15 23:30:00,2024
Everton CD,21.0,8.0,8.0,56.9,11.0,3.0,0.0,4.0,1.0,3.0,Ñublense,7.0,3.0,2.0,43.1,9.0,1.0,1.0,3.0,5.0,1.0,696752,2024-03-16 15:00:00,2024
Universidad de Chile,11.0,6.0,6.0,61.0,18.0,3.0,0.0,2.0,5.0,1.0,O'Higgins,12.0,5.0,3.0,39.0,8.0,4.0,0.0,1.0,5.0,3.0,696756,2024-03-16 21:00:00,2024
Cobreloa,10.0,5.0,2.0,42.9,8.0,2.0,0.0,1.0,2.0,0.0,Unión Española,11.0,2.0,8.0,57.1,6.0,4.0,0.0,2.0,4.0,4.0,696749,2024-03-16 23:30:00,2024
Coquimbo Unido,7.0,1.0,5.0,24.8,12.0,2.0,0.0,1.0,2.0,3.0,Colo Colo,6.0,2.0,3.0,75.2,10.0,3.0,1.0,0.0,1.0,2.0,696750,2024-03-17 15:00:00,2024
Huachipato,14.0,6.0,6.0,57.9,14.0,4.0,0.0,0.0,2.0,3.0,Copiapó,11.0,4.0,2.0,42.1,7.0,1.0,0.0,0.0,4.0,2.0,696753,2024-03-17 15:00:00,2024
Palestino,11.0,4.0,7.0,64.0,13.0,3.0,0.0,5.0,4.0,2.0,Unión La Calera,9.0,4.0,1.0,36.0,8.0,3.0,0.0,0.0,4.0,2.0,696754,2024-03-17 21:00:00,2024
Universidad Católica,18.0,7.0,4.0,65.5,13.0,2.0,1.0,3.0,1.0,5.0,Audax Italiano,3.0,1.0,3.0,34.5,11.0,3.0,2.0,1.0,7.0,1.0,696755,2024-03-17 23:30:00,2024
Unión La Calera,13.0,2.0,7.0,36.2,16.0,2.0,0.0,0.0,2.0,3.0,Universidad Católica,8.0,2.0,10.0,63.8,8.0,2.0,0.0,2.0,2.0,1.0,696723,2024-03-22 22:00:00,2024
Everton CD,11.0,2.0,2.0,57.5,12.0,0.0,0.0,2.0,5.0,2.0,Palestino,19.0,5.0,6.0,42.5,15.0,3.0,0.0,1.0,2.0,5.0,696720,2024-03-23 21:00:00,2024
Universidad de Chile,21.0,5.0,10.0,65.7,20.0,5.0,0.0,0.0,1.0,8.0,Cobresal,10.0,3.0,2.0,34.3,9.0,3.0,0.0,2.0,3.0,3.0,696721,2024-03-25 22:00:00,2024
Audax Italiano,20.0,6.0,9.0,62.8,10.0,4.0,0.0,0.0,3.0,3.0,Coquimbo Unido,10.0,4.0,4.0,37.2,13.0,2.0,0.0,0.0,6.0,1.0,696757,2024-03-28 21:00:00,2024
O'Higgins,9.0,2.0,3.0,40.0,16.0,4.0,1.0,1.0,4.0,3.0,Deportes Iquique,13.0,7.0,3.0,60.0,14.0,4.0,0.0,1.0,2.0,1.0,696763,2024-03-28 23:30:00,2024
Cobresal,11.0,1.0,4.0,45.9,14.0,3.0,1.0,1.0,3.0,4.0,Palestino,15.0,5.0,5.0,54.1,8.0,4.0,0.0,0.0,1.0,2.0,696759,2024-03-29 23:30:00,2024
Huachipato,15.0,3.0,7.0,48.9,15.0,0.0,0.0,3.0,1.0,3.0,Universidad Católica,9.0,1.0,3.0,51.1,8.0,0.0,0.0,3.0,3.0,2.0,696762,2024-03-30 15:00:00,2024
Colo Colo,30.0,9.0,14.0,73.2,8.0,2.0,1.0,1.0,2.0,12.0,Everton CD,5.0,3.0,5.0,26.8,11.0,2.0,2.0,1.0,5.0,2.0,696760,2024-03-30 21:00:00,2024
Copiapó,14.0,5.0,3.0,50.4,11.0,0.0,0.0,4.0,2.0,2.0,Unión La Calera,10.0,2.0,3.0,49.6,12.0,2.0,0.0,0.0,3.0,1.0,696761,2024-03-30 23:30:00,2024
Cobreloa,17.0,5.0,8.0,50.6,8.0,4.0,0.0,4.0,6.0,2.0,Universidad de Chile,23.0,9.0,4.0,49.4,12.0,4.0,0.0,0.0,4.0,4.0,696758,2024-03-31 21:00:00,2024
Unión Española,16.0,9.0,7.0,52.9,7.0,2.0,0.0,3.0,2.0,2.0,Ñublense,11.0,5.0,6.0,47.1,7.0,1.0,2.0,3.0,4.0,2.0,696764,2024-03-31 23:30:00,2024
Copiapó,18.0,9.0,6.0,34.7,9.0,2.0,0.0,2.0,3.0,3.0,Deportes Iquique,17.0,4.0,3.0,65.3,8.0,3.0,0.0,4.0,6.0,4.0,696769,2024-04-06 15:30:00,2024
Ñublense,10.0,6.0,7.0,33.5,14.0,4.0,0.0,0.0,2.0,1.0,Colo Colo,14.0,2.0,6.0,66.5,10.0,2.0,0.0,1.0,3.0,3.0,696767,2024-04-06 18:00:00,2024
Universidad Católica,16.0,5.0,8.0,41.3,13.0,6.0,0.0,1.0,1.0,2.0,Cobresal,8.0,1.0,3.0,58.7,13.0,3.0,0.0,1.0,3.0,1.0,696772,2024-04-06 20:30:00,2024
Everton CD,21.0,9.0,16.0,56.4,12.0,3.0,0.0,0.0,5.0,7.0,Audax Italiano,14.0,5.0,6.0,43.6,7.0,1.0,1.0,1.0,7.0,5.0,696770,2024-04-06 23:00:00,2024
Unión La Calera,14.0,7.0,8.0,45.5,12.0,4.0,2.0,1.0,1.0,2.0,O'Higgins,9.0,4.0,3.0,54.5,12.0,3.0,0.0,4.0,5.0,4.0,696766,2024-04-07 19:00:00,2024
Coquimbo Unido,14.0,6.0,6.0,60.3,11.0,2.0,0.0,3.0,1.0,3.0,Cobreloa,4.0,2.0,4.0,39.7,16.0,5.0,0.0,1.0,4.0,1.0,696768,2024-04-07 21:30:00,2024
Unión Española,10.0,4.0,1.0,54.8,14.0,3.0,1.0,3.0,0.0,1.0,Universidad de Chile,16.0,2.0,8.0,45.2,15.0,4.0,0.0,2.0,5.0,8.0,696892,2024-04-08 00:00:00,2024
Unión Española,22.0,8.0,5.0,50.9,10.0,1.0,0.0,5.0,4.0,3.0,Everton CD,15.0,6.0,12.0,49.1,11.0,3.0,0.0,1.0,4.0,4.0,696777,2024-04-13 21:30:00,2024
Deportes Iquique,19.0,4.0,6.0,58.8,21.0,1.0,0.0,1.0,2.0,5.0,Universidad Católica,7.0,5.0,1.0,41.2,14.0,4.0,1.0,2.0,2.0,0.0,696774,2024-04-14 00:00:00,2024
O'Higgins,13.0,4.0,7.0,54.1,10.0,1.0,0.0,3.0,1.0,2.0,Huachipato,7.0,1.0,1.0,45.9,14.0,1.0,0.0,1.0,4.0,1.0,696775,2024-04-14 16:30:00,2024
Universidad de Chile,11.0,3.0,6.0,60.7,10.0,4.0,0.0,1.0,4.0,4.0,Coquimbo Unido,11.0,5.0,7.0,39.3,15.0,4.0,0.0,2.0,2.0,3.0,696776,2024-04-14 16:30:00,2024
Ñublense,20.0,6.0,7.0,48.4,12.0,3.0,0.0,1.0,4.0,3.0,Palestino,13.0,6.0,8.0,51.6,7.0,5.0,0.0,0.0,6.0,5.0,696778,2024-04-14 19:00:00,2024
Audax Italiano,17.0,7.0,4.0,54.0,18.0,4.0,0.0,6.0,6.0,6.0,Unión La Calera,16.0,8.0,2.0,46.0,6.0,2.0,1.0,0.0,5.0,2.0,696779,2024-04-15 00:00:00,2024
Cobresal,12.0,5.0,5.0,54.5,10.0,1.0,0.0,2.0,0.0,2.0,Copiapó,9.0,0.0,8.0,45.5,13.0,5.0,0.0,2.0,2.0,2.0,696780,2024-04-15 22:00:00,2024
Colo Colo,29.0,11.0,16.0,77.1,2.0,2.0,1.0,1.0,1.0,5.0,Cobreloa,5.0,3.0,1.0,22.9,11.0,4.0,2.0,2.0,11.0,0.0,696773,2024-04-16 00:30:00,2024
Palestino,12.0,6.0,5.0,47.6,13.0,0.0,0.0,2.0,4.0,2.0,Huachipato,13.0,4.0,3.0,52.4,9.0,2.0,0.0,3.0,2.0,2.0,696771,2024-04-17 19:30:00,2024
Unión La Calera,14.0,3.0,6.0,52.4,12.0,3.0,0.0,3.0,1.0,6.0,Everton CD,8.0,2.0,2.0,47.6,15.0,5.0,0.0,2.0,3.0,3.0,696785,2024-04-20 00:30:00,2024
Cobresal,22.0,11.0,3.0,60.2,14.0,0.0,0.0,0.0,7.0,3.0,Ñublense,16.0,9.0,7.0,39.8,15.0,4.0,0.0,0.0,9.0,2.0,696787,2024-04-20 19:00:00,2024
Universidad Católica,13.0,3.0,5.0,48.0,8.0,4.0,0.0,4.0,3.0,2.0,Colo Colo,10.0,4.0,11.0,52.0,13.0,4.0,0.0,1.0,3.0,1.0,696783,2024-04-20 21:30:00,2024
Coquimbo Unido,11.0,4.0,3.0,40.9,12.0,4.0,0.0,0.0,1.0,3.0,O'Higgins,13.0,2.0,7.0,59.1,22.0,3.0,0.0,2.0,2.0,5.0,696788,2024-04-21 00:30:00,2024
Huachipato,14.0,5.0,7.0,51.6,15.0,3.0,0.0,6.0,2.0,3.0,Deportes Iquique,13.0,4.0,3.0,48.4,10.0,3.0,1.0,4.0,3.0,6.0,696782,2024-04-21 16:30:00,2024
Palestino,12.0,4.0,5.0,47.5,21.0,1.0,1.0,3.0,4.0,5.0,Universidad de Chile,12.0,5.0,3.0,52.5,15.0,5.0,1.0,1.0,2.0,1.0,696786,2024-04-21 19:00:00,2024
Unión Española,16.0,6.0,6.0,56.9,5.0,0.0,0.0,2.0,1.0,3.0,Copiapó,15.0,4.0,5.0,43.1,13.0,2.0,1.0,3.0,0.0,4.0,696784,2024-04-21 21:30:00,2024
Cobreloa,16.0,6.0,4.0,50.3,14.0,1.0,0.0,2.0,5.0,1.0,Audax Italiano,19.0,8.0,1.0,49.7,9.0,1.0,0.0,1.0,6.0,2.0,696781,2024-04-22 00:00:00,2024
O'Higgins,16.0,5.0,3.0,40.4,13.0,2.0,1.0,1.0,3.0,3.0,Unión Española,12.0,5.0,6.0,59.6,8.0,2.0,0.0,1.0,2.0,2.0,696796,2024-04-26 23:00:00,2024
Copiapó,17.0,3.0,8.0,40.0,8.0,2.0,0.0,2.0,2.0,4.0,Universidad Católica,14.0,3.0,2.0,60.0,6.0,2.0,0.0,1.0,3.0,4.0,696795,2024-04-27 19:00:00,2024
Ñublense,18.0,8.0,3.0,56.3,19.0,3.0,0.0,2.0,3.0,5.0,Cobreloa,14.0,3.0,3.0,43.7,9.0,3.0,1.0,0.0,2.0,3.0,696792,2024-04-27 21:30:00,2024
Everton CD,16.0,6.0,7.0,56.6,17.0,3.0,0.0,1.0,3.0,4.0,Coquimbo Unido,10.0,5.0,5.0,43.4,10.0,3.0,1.0,3.0,5.0,1.0,696791,2024-04-28 16:30:00,2024
Huachipato,13.0,2.0,5.0,49.1,13.0,3.0,0.0,0.0,1.0,3.0,Universidad de Chile,16.0,5.0,5.0,50.9,12.0,4.0,0.0,1.0,2.0,4.0,696790,2024-04-28 19:00:00,2024
Colo Colo,18.0,10.0,8.0,66.8,10.0,0.0,0.0,1.0,4.0,2.0,Unión La Calera,12.0,5.0,2.0,33.2,6.0,3.0,0.0,2.0,8.0,0.0,696794,2024-04-28 22:00:00,2024
Deportes Iquique,15.0,6.0,0.0,46.8,16.0,2.0,1.0,1.0,3.0,3.0,Palestino,9.0,4.0,7.0,53.2,13.0,2.0,0.0,0.0,4.0,3.0,696789,2024-04-29 00:30:00,2024
Audax Italiano,23.0,4.0,13.0,68.6,8.0,1.0,0.0,2.0,4.0,6.0,Cobresal,6.0,5.0,1.0,31.4,11.0,2.0,0.0,0.0,4.0,0.0,696793,2024-04-30 00:30:00,2024
Palestino,15.0,4.0,4.0,56.8,12.0,3.0,0.0,4.0,3.0,6.0,Copiapó,15.0,4.0,6.0,43.2,8.0,6.0,0.0,2.0,1.0,4.0,696799,2024-05-03 19:30:00,2024
Coquimbo Unido,10.0,5.0,2.0,36.6,13.0,1.0,0.0,2.0,1.0,0.0,Huachipato,12.0,2.0,6.0,63.4,12.0,3.0,0.0,1.0,2.0,3.0,696803,2024-05-03 23:00:00,2024
Cobresal,13.0,5.0,8.0,44.5,7.0,2.0,0.0,2.0,3.0,0.0,Colo Colo,14.0,5.0,1.0,55.5,5.0,5.0,0.0,0.0,3.0,1.0,696802,2024-05-04 19:00:00,2024
Unión Española,13.0,7.0,2.0,49.0,10.0,1.0,1.0,1.0,4.0,2.0,Universidad Católica,14.0,6.0,4.0,51.0,14.0,5.0,0.0,3.0,7.0,5.0,696797,2024-05-05 00:00:00,2024
Unión La Calera,13.0,6.0,2.0,54.7,11.0,3.0,0.0,2.0,3.0,2.0,Ñublense,10.0,5.0,7.0,45.3,12.0,1.0,1.0,3.0,4.0,3.0,696804,2024-05-05 16:30:00,2024
Universidad de Chile,18.0,5.0,10.0,67.0,12.0,2.0,0.0,4.0,3.0,4.0,Deportes Iquique,14.0,5.0,4.0,33.0,22.0,5.0,0.0,4.0,3.0,2.0,696798,2024-05-05 19:00:00,2024
Cobreloa,15.0,4.0,9.0,64.4,10.0,2.0,0.0,1.0,6.0,2.0,Everton CD,12.0,7.0,4.0,35.6,13.0,2.0,2.0,2.0,3.0,1.0,696801,2024-05-05 21:30:00,2024
O'Higgins,16.0,3.0,6.0,55.2,13.0,3.0,0.0,0.0,4.0,7.0,Audax Italiano,16.0,10.0,7.0,44.8,12.0,2.0,0.0,5.0,3.0,3.0,696800,2024-05-06 00:00:00,2024
Huachipato,29.0,11.0,8.0,60.8,16.0,4.0,0.0,2.0,2.0,8.0,Unión Española,10.0,4.0,4.0,39.2,12.0,2.0,1.0,0.0,9.0,3.0,696805,2024-05-11 16:30:00,2024
Universidad Católica,13.0,9.0,7.0,55.8,10.0,5.0,0.0,1.0,7.0,2.0,O'Higgins,20.0,8.0,5.0,44.2,16.0,2.0,1.0,1.0,6.0,6.0,696806,2024-05-11 21:30:00,2024
Everton CD,11.0,6.0,6.0,45.8,11.0,4.0,0.0,0.0,4.0,2.0,Cobresal,17.0,7.0,6.0,54.2,9.0,2.0,0.0,2.0,3.0,7.0,696812,2024-05-12 00:00:00,2024
Copiapó,16.0,10.0,8.0,50.0,13.0,1.0,0.0,2.0,4.0,2.0,Cobreloa,13.0,4.0,5.0,50.0,11.0,2.0,0.0,1.0,6.0,3.0,696811,2024-05-12 16:30:00,2024
Audax Italiano,5.0,3.0,2.0,26.1,14.0,2.0,0.0,2.0,5.0,0.0,Colo Colo,14.0,9.0,3.0,73.9,11.0,2.0,0.0,0.0,2.0,0.0,696809,2024-05-12 19:00:00,2024
Deportes Iquique,15.0,3.0,8.0,48.9,17.0,4.0,0.0,5.0,4.0,2.0,Ñublense,13.0,5.0,6.0,51.1,9.0,2.0,0.0,0.0,1.0,3.0,696808,2024-05-13 00:00:00,2024
Unión La Calera,8.0,5.0,1.0,46.5,11.0,4.0,0.0,1.0,6.0,2.0,Universidad de Chile,23.0,9.0,5.0,53.5,13.0,4.0,0.0,1.0,4.0,2.0,696807,2024-05-13 23:00:00,2024
Everton CD,20.0,6.0,9.0,40.9,8.0,2.0,1.0,2.0,6.0,7.0,Copiapó,17.0,7.0,8.0,59.1,9.0,4.0,0.0,2.0,5.0,4.0,696817,2024-05-18 16:30:00,2024
Cobreloa,21.0,9.0,9.0,46.4,11.0,3.0,0.0,2.0,3.0,5.0,Deportes Iquique,9.0,5.0,0.0,53.6,16.0,3.0,0.0,2.0,8.0,0.0,696814,2024-05-18 19:00:00,2024
Universidad de Chile,14.0,5.0,10.0,60.2,10.0,3.0,0.0,0.0,1.0,5.0,Universidad Católica,12.0,3.0,4.0,39.8,17.0,7.0,0.0,1.0,4.0,2.0,696818,2024-05-18 21:30:00,2024
Ñublense,13.0,3.0,2.0,53.1,17.0,2.0,0.0,0.0,3.0,3.0,O'Higgins,10.0,5.0,3.0,46.9,12.0,1.0,0.0,0.0,1.0,4.0,696815,2024-05-19 16:30:00,2024
Colo Colo,9.0,5.0,1.0,63.2,14.0,5.0,0.0,1.0,1.0,1.0,Palestino,10.0,1.0,2.0,36.8,15.0,3.0,0.0,3.0,3.0,4.0,696816,2024-05-19 21:30:00,2024
Cobresal,16.0,5.0,6.0,65.3,13.0,3.0,0.0,0.0,3.0,4.0,Coquimbo Unido,13.0,6.0,2.0,34.7,6.0,3.0,1.0,1.0,2.0,1.0,696820,2024-05-20 22:00:00,2024
Huachipato,10.0,1.0,5.0,55.9,10.0,1.0,0.0,2.0,1.0,0.0,Audax Italiano,8.0,3.0,3.0,44.1,12.0,1.0,0.0,4.0,1.0,1.0,696936,2024-05-21 00:30:00,2024
Palestino,11.0,3.0,6.0,39.3,10.0,3.0,1.0,1.0,10.0,5.0,Unión Española,26.0,11.0,8.0,60.7,13.0,3.0,0.0,1.0,3.0,5.0,696824,2024-05-24 19:30:00,2024
Unión La Calera,20.0,5.0,5.0,52.8,11.0,2.0,1.0,1.0,1.0,6.0,Coquimbo Unido,6.0,3.0,4.0,47.2,11.0,5.0,0.0,3.0,4.0,0.0,696828,2024-05-24 23:00:00,2024
Huachipato,11.0,5.0,4.0,45.5,14.0,3.0,0.0,0.0,5.0,2.0,Everton CD,10.0,6.0,8.0,54.5,6.0,2.0,0.0,1.0,4.0,0.0,696826,2024-05-25 16:30:00,2024
Deportes Iquique,6.0,2.0,2.0,36.0,11.0,2.0,0.0,3.0,4.0,1.0,Colo Colo,14.0,7.0,8.0,64.0,9.0,0.0,0.0,2.0,2.0,0.0,696827,2024-05-25 19:00:00,2024
Universidad Católica,14.0,9.0,2.0,50.9,14.0,3.0,1.0,2.0,3.0,2.0,Cobreloa,7.0,4.0,5.0,49.1,16.0,5.0,1.0,2.0,5.0,1.0,696823,2024-05-25 21:30:00,2024
O'Higgins,21.0,6.0,9.0,62.6,13.0,3.0,1.0,5.0,5.0,6.0,Cobresal,14.0,7.0,2.0,37.4,19.0,4.0,1.0,1.0,4.0,1.0,696825,2024-05-26 00:00:00,2024
Copiapó,14.0,7.0,4.0,39.6,10.0,3.0,0.0,1.0,1.0,4.0,Audax Italiano,13.0,2.0,3.0,60.4,8.0,1.0,1.0,2.0,5.0,3.0,696821,2024-05-26 19:00:00,2024
Universidad de Chile,30.0,8.0,13.0,67.8,11.0,1.0,0.0,5.0,3.0,7.0,Ñublense,10.0,3.0,0.0,32.2,8.0,5.0,0.0,2.0,8.0,3.0,696822,2024-05-26 21:30:00,2024
Cobreloa,14.0,3.0,3.0,54.7,10.0,2.0,1.0,2.0,0.0,2.0,O'Higgins,11.0,4.0,4.0,45.3,13.0,3.0,1.0,0.0,3.0,4.0,696830,2024-06-01 00:30:00,2024
Unión Española,17.0,8.0,2.0,46.3,10.0,1.0,0.0,4.0,3.0,1.0,Deportes Iquique,17.0,6.0,4.0,53.7,16.0,2.0,0.0,0.0,4.0,8.0,696835,2024-06-01 21:30:00,2024
Audax Italiano,13.0,4.0,3.0,42.8,11.0,3.0,0.0,2.0,2.0,2.0,Palestino,14.0,4.0,6.0,57.2,11.0,4.0,0.0,4.0,3.0,2.0,696829,2024-06-02 00:00:00,2024
Everton CD,13.0,8.0,4.0,40.2,8.0,2.0,0.0,2.0,5.0,0.0,Universidad de Chile,17.0,6.0,3.0,59.8,10.0,0.0,0.0,3.0,7.0,4.0,696834,2024-06-02 16:30:00,2024
Cobresal,10.0,5.0,4.0,50.0,15.0,2.0,0.0,1.0,5.0,1.0,Unión La Calera,16.0,6.0,5.0,50.0,16.0,4.0,0.0,1.0,3.0,4.0,696831,2024-06-02 19:00:00,2024
Colo Colo,17.0,6.0,9.0,73.6,9.0,3.0,1.0,1.0,1.0,6.0,Copiapó,7.0,2.0,1.0,26.4,12.0,5.0,0.0,0.0,5.0,0.0,696832,2024-06-02 21:30:00,2024
Coquimbo Unido,6.0,3.0,6.0,45.8,16.0,1.0,0.0,2.0,4.0,2.0,Universidad Católica,11.0,4.0,5.0,54.2,9.0,0.0,1.0,1.0,1.0,2.0,696833,2024-06-03 00:00:00,2024
Coquimbo Unido,14.0,5.0,10.0,53.4,13.0,3.0,0.0,5.0,0.0,4.0,Palestino,9.0,0.0,3.0,46.6,14.0,2.0,0.0,2.0,5.0,1.0,696810,2024-06-06 21:30:00,2024
Unión Española,11.0,2.0,4.0,64.3,10.0,3.0,0.0,0.0,2.0,4.0,Unión La Calera,8.0,3.0,4.0,35.7,17.0,4.0,0.0,0.0,2.0,1.0,696819,2024-06-07 23:00:00,2024
Ñublense,16.0,8.0,8.0,43.8,7.0,2.0,0.0,3.0,3.0,2.0,Huachipato,9.0,3.0,6.0,56.2,9.0,1.0,0.0,0.0,5.0,3.0,696836,2024-06-20 19:00:00,2024
Huachipato,21.0,7.0,6.0,61.6,14.0,2.0,0.0,0.0,2.0,4.0,Cobreloa,10.0,4.0,5.0,38.4,15.0,5.0,2.0,0.0,6.0,2.0,696842,2024-07-19 23:00:00,2024
Coquimbo Unido,9.0,3.0,7.0,47.2,9.0,4.0,0.0,0.0,4.0,2.0,Ñublense,16.0,4.0,4.0,52.8,10.0,3.0,0.0,0.0,2.0,6.0,696844,2024-07-20 16:30:00,2024
O'Higgins,14.0,4.0,3.0,50.1,17.0,3.0,0.0,0.0,2.0,1.0,Copiapó,9.0,2.0,5.0,49.9,9.0,2.0,1.0,0.0,2.0,1.0,696841,2024-07-20 19:00:00,2024
Universidad Católica,9.0,4.0,0.0,50.2,18.0,1.0,0.0,0.0,4.0,1.0,Unión La Calera,9.0,4.0,5.0,49.8,14.0,2.0,0.0,0.0,2.0,0.0,696839,2024-07-20 21:30:00,2024
Deportes Iquique,14.0,6.0,6.0,61.9,13.0,4.0,0.0,0.0,5.0,2.0,Audax Italiano,15.0,6.0,4.0,38.1,10.0,1.0,1.0,0.0,4.0,8.0,696843,2024-07-21 00:00:00,2024
Palestino,8.0,3.0,2.0,55.7,11.0,4.0,1.0,0.0,2.0,3.0,Everton CD,10.0,6.0,4.0,44.3,26.0,5.0,0.0,0.0,2.0,1.0,696840,2024-07-21 16:30:00,2024
Cobresal,19.0,7.0,8.0,38.1,12.0,2.0,0.0,0.0,5.0,4.0,Universidad de Chile,18.0,8.0,1.0,61.9,7.0,1.0,0.0,0.0,5.0,3.0,696837,2024-07-21 19:00:00,2024
Colo Colo,13.0,3.0,13.0,63.2,9.0,2.0,2.0,0.0,5.0,5.0,Unión Española,16.0,6.0,3.0,36.8,10.0,3.0,2.0,0.0,1.0,4.0,696838,2024-07-21 21:30:00,2024
Everton CD,17.0,5.0,5.0,56.5,10.0,4.0,0.0,0.0,4.0,4.0,Deportes Iquique,10.0,5.0,6.0,43.5,14.0,1.0,0.0,0.0,4.0,3.0,696852,2024-07-26 23:00:00,2024
Copiapó,9.0,5.0,1.0,49.5,9.0,2.0,1.0,0.0,4.0,0.0,Coquimbo Unido,9.0,4.0,6.0,50.5,10.0,2.0,1.0,0.0,2.0,2.0,696849,2024-07-27 16:30:00,2024
Unión Española,15.0,6.0,8.0,62.1,12.0,3.0,0.0,0.0,10.0,5.0,Cobresal,21.0,11.0,4.0,37.9,12.0,5.0,0.0,0.0,4.0,4.0,696847,2024-07-27 19:00:00,2024
Colo Colo,14.0,5.0,3.0,58.2,12.0,4.0,0.0,0.0,1.0,3.0,O'Higgins,9.0,1.0,7.0,41.8,12.0,1.0,1.0,0.0,3.0,4.0,696850,2024-07-27 21:30:00,2024
Ñublense,10.0,4.0,3.0,46.1,23.0,6.0,0.0,0.0,2.0,3.0,Universidad Católica,8.0,4.0,3.0,53.9,10.0,1.0,0.0,0.0,3.0,1.0,696848,2024-07-28 19:00:00,2024
Audax Italiano,9.0,2.0,1.0,36.4,10.0,3.0,1.0,0.0,2.0,2.0,Universidad de Chile,18.0,2.0,5.0,63.6,14.0,5.0,0.0,0.0,1.0,6.0,696845,2024-07-28 21:30:00,2024
Unión La Calera,10.0,5.0,2.0,38.8,10.0,2.0,1.0,0.0,5.0,0.0,Huachipato,17.0,6.0,7.0,61.2,8.0,1.0,1.0,0.0,3.0,4.0,696846,2024-07-29 00:00:00,2024
Cobreloa,12.0,5.0,5.0,45.7,10.0,1.0,0.0,0.0,2.0,1.0,Palestino,11.0,3.0,1.0,54.3,10.0,3.0,0.0,0.0,2.0,1.0,696851,2024-07-30 00:00:00,2024
Coquimbo Unido,22.0,7.0,6.0,41.6,14.0,2.0,0.0,0.0,2.0,6.0,Unión Española,10.0,4.0,3.0,58.4,6.0,5.0,0.0,0.0,5.0,3.0,696855,2024-08-03 00:00:00,2024
