local_equipo,local_totalShots,local_shotsOnTarget,local_wonCorners,local_possessionPct,local_foulsCommitted,local_yellowCards,local_redCards,local_offsides,local_saves,local_blockedShots,visita_equipo,visita_totalShots,visita_shotsOnTarget,visita_wonCorners,visita_possessionPct,visita_foulsCommitted,visita_yellowCards,visita_redCards,visita_offsides,visita_saves,visita_blockedShots,event_id,fecha,temporada
Tigre,12.0,5.0,3.0,35.9,12.0,2.0,1.0,1.0,0.0,0.0,Defensa y Justicia,6.0,1.0,4.0,64.1,8.0,2.0,0.0,0.0,4.0,0.0,729150,2025-10-03 19:00:00,2025
Argentinos Juniors,20.0,5.0,8.0,68.8,6.0,1.0,0.0,2.0,1.0,6.0,Central Córdoba (Santiago del Estero),4.0,1.0,2.0,31.2,19.0,6.0,1.0,1.0,4.0,0.0,729137,2025-10-03 21:15:00,2025
Unión (Santa Fe),20.0,4.0,2.0,65.2,12.0,1.0,0.0,0.0,3.0,7.0,Aldosivi,13.0,5.0,4.0,34.8,16.0,4.0,0.0,1.0,4.0,2.0,729142,2025-10-03 21:15:00,2025
Sarmiento (Junín),18.0,3.0,8.0,70.3,14.0,3.0,0.0,2.0,2.0,6.0,Gimnasia La Plata,9.0,3.0,3.0,29.7,12.0,1.0,0.0,0.0,3.0,3.0,729148,2025-10-04 14:30:00,2025
San Martín (San Juan),16.0,2.0,4.0,44.7,17.0,3.0,1.0,3.0,0.0,2.0,Instituto (Córdoba),8.0,0.0,4.0,55.3,19.0,6.0,0.0,0.0,2.0,2.0,729147,2025-10-04 16:45:00,2025
Atlético Tucumán,12.0,6.0,6.0,50.2,8.0,4.0,0.0,2.0,5.0,4.0,Platense,13.0,5.0,5.0,49.8,8.0,1.0,1.0,1.0,4.0,3.0,729151,2025-10-04 19:00:00,2025
Huracán,19.0,3.0,5.0,51.2,11.0,1.0,0.0,0.0,2.0,10.0,Banfield,15.0,2.0,2.0,48.8,19.0,2.0,1.0,0.0,2.0,4.0,729143,2025-10-04 19:00:00,2025
Lanús,8.0,5.0,3.0,48.1,14.0,2.0,0.0,0.0,2.0,0.0,San Lorenzo,22.0,3.0,7.0,51.9,15.0,2.0,0.0,1.0,3.0,8.0,729144,2025-10-04 21:15:00,2025
Godoy Cruz Antonio Tomba,15.0,4.0,4.0,45.8,13.0,3.0,0.0,2.0,2.0,3.0,Independiente,7.0,3.0,2.0,54.2,14.0,1.0,1.0,1.0,4.0,3.0,729138,2025-10-05 14:30:00,2025
Estudiantes de La Plata,14.0,9.0,6.0,62.8,13.0,3.0,0.0,4.0,3.0,1.0,Barracas Central,9.0,3.0,3.0,37.2,11.0,4.0,0.0,2.0,8.0,3.0,729141,2025-10-05 16:30:00,2025
Talleres (Córdoba),15.0,4.0,4.0,48.7,12.0,2.0,0.0,1.0,2.0,4.0,Belgrano (Córdoba),9.0,2.0,6.0,51.3,11.0,2.0,0.0,1.0,3.0,1.0,729149,2025-10-05 16:45:00,2025
Boca Juniors,19.0,13.0,6.0,61.4,11.0,0.0,0.0,0.0,2.0,2.0,Newell's Old Boys,5.0,2.0,1.0,38.6,14.0,1.0,0.0,0.0,8.0,0.0,729139,2025-10-05 19:00:00,2025
Rosario Central,18.0,7.0,8.0,47.9,8.0,2.0,0.0,4.0,1.0,4.0,River Plate,7.0,2.0,3.0,52.1,16.0,6.0,1.0,1.0,5.0,2.0,729146,2025-10-05 21:15:00,2025
Deportivo Riestra,10.0,4.0,2.0,27.4,21.0,4.0,0.0,3.0,0.0,4.0,Vélez Sarsfield,7.0,1.0,5.0,72.6,11.0,4.0,1.0,2.0,2.0,2.0,729140,2025-10-06 19:00:00,2025
Racing Club,9.0,2.0,5.0,61.4,7.0,3.0,0.0,2.0,5.0,1.0,Independiente Rivadavia,11.0,4.0,3.0,38.6,11.0,2.0,1.0,2.0,2.0,0.0,729145,2025-10-06 21:00:00,2025
San Lorenzo,19.0,7.0,11.0,60.8,9.0,1.0,0.0,1.0,0.0,4.0,San Martín (San Juan),6.0,1.0,5.0,39.2,13.0,3.0,0.0,2.0,6.0,1.0,729165,2025-10-10 14:30:00,2025
Defensa y Justicia,12.0,3.0,4.0,34.9,6.0,3.0,0.0,3.0,0.0,2.0,Argentinos Juniors,15.0,1.0,10.0,65.1,15.0,1.0,0.0,2.0,2.0,5.0,729157,2025-10-10 16:15:00,2025
Central Córdoba (Santiago del Estero),11.0,3.0,3.0,42.6,9.0,3.0,0.0,1.0,2.0,4.0,Unión (Santa Fe),9.0,3.0,3.0,57.4,16.0,3.0,0.0,1.0,0.0,3.0,729156,2025-10-10 16:45:00,2025
Newell's Old Boys,17.0,5.0,5.0,52.2,12.0,4.0,0.0,1.0,2.0,7.0,Tigre,16.0,3.0,1.0,47.8,16.0,1.0,0.0,1.0,4.0,4.0,729162,2025-10-10 18:30:00,2025
Gimnasia La Plata,14.0,7.0,0.0,39.0,12.0,2.0,0.0,1.0,5.0,4.0,Talleres (Córdoba),15.0,7.0,6.0,61.0,15.0,4.0,0.0,3.0,6.0,4.0,729158,2025-10-11 16:00:00,2025
Banfield,19.0,4.0,4.0,41.4,8.0,1.0,1.0,5.0,3.0,7.0,Racing Club,11.0,6.0,4.0,58.6,13.0,3.0,0.0,1.0,4.0,3.0,729153,2025-10-11 18:00:00,2025
Belgrano (Córdoba),6.0,4.0,3.0,43.4,9.0,1.0,1.0,0.0,6.0,1.0,Estudiantes de La Plata,19.0,6.0,10.0,56.6,6.0,0.0,0.0,0.0,3.0,5.0,729155,2025-10-11 22:15:00,2025
Vélez Sarsfield,12.0,3.0,7.0,58.6,16.0,4.0,1.0,2.0,1.0,6.0,Rosario Central,11.0,3.0,2.0,41.4,12.0,4.0,0.0,0.0,2.0,1.0,729166,2025-10-11 22:15:00,2025
Aldosivi,13.0,9.0,6.0,33.8,17.0,4.0,0.0,2.0,4.0,2.0,Huracán,13.0,4.0,1.0,66.2,12.0,5.0,0.0,2.0,7.0,2.0,729152,2025-10-12 14:30:00,2025
Independiente Rivadavia,15.0,3.0,5.0,37.0,14.0,1.0,2.0,1.0,4.0,3.0,Godoy Cruz Antonio Tomba,12.0,4.0,7.0,63.0,15.0,6.0,0.0,0.0,3.0,4.0,729160,2025-10-12 16:45:00,2025
Instituto (Córdoba),12.0,5.0,2.0,46.0,10.0,2.0,0.0,3.0,3.0,0.0,Atlético Tucumán,8.0,3.0,7.0,54.0,10.0,3.0,0.0,1.0,3.0,4.0,729161,2025-10-12 16:45:00,2025
River Plate,28.0,7.0,13.0,74.2,10.0,2.0,0.0,1.0,3.0,6.0,Sarmiento (Junín),7.0,4.0,3.0,25.8,20.0,5.0,0.0,1.0,7.0,1.0,729164,2025-10-12 19:15:00,2025
Independiente,20.0,7.0,10.0,66.2,6.0,3.0,1.0,3.0,1.0,4.0,Lanús,8.0,3.0,2.0,33.8,17.0,3.0,0.0,3.0,6.0,1.0,729159,2025-10-12 21:15:00,2025
Platense,20.0,5.0,7.0,74.8,12.0,3.0,0.0,0.0,2.0,2.0,Deportivo Riestra,2.0,2.0,2.0,25.2,18.0,3.0,1.0,0.0,4.0,0.0,729163,2025-10-13 18:30:00,2025
Racing Club,13.0,5.0,2.0,67.2,13.0,3.0,0.0,2.0,3.0,2.0,Aldosivi,11.0,3.0,7.0,32.8,12.0,6.0,0.0,1.0,4.0,1.0,729175,2025-10-17 19:00:00,2025
Argentinos Juniors,23.0,9.0,12.0,68.8,10.0,2.0,0.0,3.0,2.0,5.0,Newell's Old Boys,4.0,3.0,3.0,31.2,13.0,5.0,1.0,1.0,6.0,0.0,729167,2025-10-17 21:15:00,2025
Lanús,9.0,3.0,1.0,45.6,16.0,0.0,0.0,1.0,2.0,1.0,Godoy Cruz Antonio Tomba,17.0,2.0,6.0,54.4,16.0,4.0,0.0,1.0,1.0,7.0,729174,2025-10-17 21:15:00,2025
Independiente Rivadavia,21.0,4.0,5.0,50.9,15.0,6.0,0.0,2.0,4.0,7.0,Banfield,14.0,6.0,2.0,49.1,7.0,5.0,0.0,1.0,3.0,3.0,729173,2025-10-18 15:45:00,2025
Boca Juniors,19.0,7.0,7.0,63.7,8.0,5.0,0.0,2.0,2.0,5.0,Belgrano (Córdoba),7.0,3.0,4.0,36.3,15.0,4.0,0.0,1.0,6.0,2.0,729169,2025-10-18 18:00:00,2025
Talleres (Córdoba),14.0,3.0,5.0,45.4,7.0,2.0,0.0,7.0,3.0,3.0,River Plate,11.0,5.0,1.0,54.6,11.0,3.0,0.0,1.0,3.0,2.0,729179,2025-10-18 20:30:00,2025
Estudiantes de La Plata,16.0,6.0,8.0,56.5,13.0,1.0,0.0,1.0,2.0,0.0,Gimnasia La Plata,6.0,2.0,4.0,43.5,16.0,1.0,0.0,1.0,4.0,1.0,729171,2025-10-19 15:00:00,2025
Sarmiento (Junín),10.0,4.0,6.0,45.0,16.0,2.0,0.0,2.0,8.0,2.0,Vélez Sarsfield,12.0,10.0,9.0,55.0,16.0,2.0,0.0,0.0,4.0,1.0,729178,2025-10-19 15:00:00,2025
Rosario Central,9.0,2.0,6.0,51.7,9.0,2.0,0.0,3.0,1.0,4.0,Platense,11.0,1.0,2.0,48.3,15.0,1.0,0.0,3.0,1.0,3.0,729176,2025-10-19 18:00:00,2025
San Martín (San Juan),6.0,5.0,3.0,33.2,9.0,3.0,0.0,2.0,3.0,0.0,Independiente,10.0,3.0,7.0,66.8,9.0,3.0,0.0,4.0,4.0,3.0,729177,2025-10-19 18:00:00,2025
Deportivo Riestra,16.0,7.0,7.0,33.0,14.0,3.0,0.0,1.0,3.0,6.0,Instituto (Córdoba),12.0,3.0,8.0,67.0,10.0,2.0,0.0,2.0,5.0,3.0,729170,2025-10-20 19:00:00,2025
Tigre,9.0,2.0,9.0,58.3,11.0,1.0,1.0,5.0,1.0,4.0,Barracas Central,6.0,3.0,5.0,41.7,22.0,6.0,0.0,3.0,0.0,1.0,729180,2025-10-20 19:00:00,2025
Atlético Tucumán,8.0,4.0,3.0,57.2,11.0,6.0,0.0,4.0,7.0,2.0,San Lorenzo,15.0,9.0,6.0,42.8,11.0,4.0,0.0,1.0,2.0,2.0,729168,2025-10-20 21:15:00,2025
Unión (Santa Fe),10.0,4.0,3.0,39.1,6.0,2.0,0.0,2.0,1.0,2.0,Defensa y Justicia,4.0,1.0,3.0,60.9,7.0,1.0,0.0,1.0,2.0,2.0,729181,2025-10-21 19:15:00,2025
Huracán,25.0,5.0,8.0,60.2,7.0,1.0,0.0,1.0,2.0,6.0,Central Córdoba (Santiago del Estero),6.0,3.0,2.0,39.8,7.0,1.0,0.0,0.0,5.0,1.0,729172,2025-10-22 19:30:00,2025
Sarmiento (Junín),5.0,2.0,6.0,43.5,22.0,7.0,0.0,2.0,6.0,1.0,Rosario Central,10.0,7.0,6.0,56.5,5.0,1.0,0.0,1.0,2.0,1.0,729089,2025-10-24 16:00:00,2025
Independiente,11.0,6.0,2.0,56.3,12.0,2.0,0.0,2.0,1.0,3.0,Platense,8.0,1.0,1.0,43.7,12.0,2.0,0.0,4.0,3.0,3.0,729070,2025-10-24 18:00:00,2025
Barracas Central,7.0,5.0,2.0,27.6,9.0,5.0,1.0,0.0,4.0,1.0,Boca Juniors,14.0,7.0,3.0,72.4,8.0,2.0,0.0,3.0,4.0,2.0,729154,2025-10-27 16:00:00,2025
San Lorenzo,12.0,3.0,2.0,63.9,12.0,3.0,0.0,1.0,4.0,1.0,Deportivo Riestra,9.0,5.0,4.0,36.1,18.0,4.0,0.0,0.0,2.0,2.0,729195,2025-10-31 19:00:00,2025
Instituto (Córdoba),25.0,5.0,6.0,49.2,9.0,3.0,0.0,2.0,0.0,12.0,Rosario Central,6.0,3.0,0.0,50.8,9.0,3.0,0.0,1.0,4.0,0.0,729191,2025-10-31 21:15:00,2025
Newell's Old Boys,20.0,5.0,9.0,53.7,4.0,2.0,0.0,5.0,3.0,6.0,Unión (Santa Fe),9.0,4.0,2.0,46.3,11.0,3.0,0.0,1.0,5.0,0.0,729192,2025-10-31 21:15:00,2025
Aldosivi,17.0,7.0,6.0,43.4,17.0,3.0,0.0,1.0,3.0,5.0,Independiente Rivadavia,9.0,4.0,7.0,56.6,15.0,2.0,0.0,2.0,3.0,1.0,729182,2025-11-01 14:45:00,2025
Barracas Central,5.0,3.0,3.0,35.2,14.0,5.0,0.0,1.0,6.0,0.0,Argentinos Juniors,15.0,6.0,7.0,64.8,5.0,0.0,1.0,3.0,1.0,7.0,729184,2025-11-01 16:00:00,2025
Vélez Sarsfield,12.0,4.0,6.0,61.4,7.0,1.0,0.0,2.0,3.0,2.0,Talleres (Córdoba),15.0,4.0,1.0,38.6,13.0,3.0,0.0,0.0,4.0,4.0,729187,2025-11-01 17:00:00,2025
Independiente,12.0,8.0,5.0,61.8,6.0,1.0,0.0,2.0,3.0,1.0,Atlético Tucumán,10.0,4.0,5.0,38.2,16.0,3.0,2.0,2.0,5.0,1.0,729190,2025-11-01 20:00:00,2025
Estudiantes de La Plata,13.0,4.0,5.0,57.8,11.0,3.0,1.0,2.0,2.0,3.0,Boca Juniors,10.0,4.0,2.0,42.2,11.0,2.0,0.0,1.0,3.0,2.0,729188,2025-11-02 16:00:00,2025
Godoy Cruz Antonio Tomba,11.0,2.0,4.0,52.7,16.0,2.0,0.0,2.0,4.0,4.0,San Martín (San Juan),8.0,4.0,5.0,47.3,12.0,3.0,0.0,1.0,2.0,3.0,729189,2025-11-02 18:30:00,2025
River Plate,19.0,6.0,9.0,64.3,13.0,2.0,0.0,0.0,1.0,3.0,Gimnasia La Plata,4.0,2.0,3.0,35.7,15.0,4.0,0.0,2.0,6.0,1.0,729194,2025-11-02 20:30:00,2025
Defensa y Justicia,9.0,2.0,5.0,59.3,11.0,3.0,1.0,0.0,1.0,2.0,Huracán,16.0,4.0,8.0,40.7,10.0,2.0,0.0,1.0,1.0,5.0,729183,2025-11-03 16:45:00,2025
Platense,10.0,3.0,6.0,52.3,11.0,1.0,0.0,3.0,2.0,3.0,Sarmiento (Junín),5.0,3.0,0.0,47.7,21.0,3.0,0.0,4.0,2.0,0.0,729193,2025-11-03 16:45:00,2025
Central Córdoba (Santiago del Estero),14.0,2.0,7.0,43.6,7.0,2.0,0.0,6.0,3.0,6.0,Racing Club,9.0,3.0,4.0,56.4,6.0,1.0,0.0,1.0,2.0,1.0,729186,2025-11-03 19:00:00,2025
Banfield,16.0,4.0,7.0,30.7,10.0,4.0,0.0,1.0,2.0,8.0,Lanús,10.0,3.0,2.0,69.3,14.0,3.0,0.0,1.0,2.0,4.0,729196,2025-11-03 21:15:00,2025
Belgrano (Córdoba),15.0,1.0,7.0,68.1,12.0,2.0,1.0,2.0,5.0,5.0,Tigre,5.0,4.0,4.0,31.9,17.0,2.0,0.0,1.0,1.0,0.0,729185,2025-11-03 21:15:00,2025
Rosario Central,8.0,2.0,7.0,60.7,10.0,1.0,0.0,1.0,1.0,4.0,San Lorenzo,11.0,1.0,3.0,39.3,18.0,4.0,0.0,1.0,2.0,3.0,729206,2025-11-07 21:00:00,2025
Huracán,14.0,4.0,6.0,71.9,14.0,1.0,0.0,1.0,2.0,3.0,Newell's Old Boys,9.0,4.0,0.0,28.1,22.0,3.0,0.0,0.0,3.0,3.0,729203,2025-11-08 17:00:00,2025
Racing Club,20.0,6.0,11.0,55.9,17.0,0.0,0.0,2.0,6.0,5.0,Defensa y Justicia,14.0,6.0,1.0,44.1,8.0,1.0,0.0,2.0,5.0,3.0,729205,2025-11-08 17:00:00,2025
Talleres (Córdoba),13.0,4.0,6.0,58.6,15.0,4.0,0.0,4.0,1.0,1.0,Platense,10.0,1.0,4.0,41.4,5.0,2.0,0.0,1.0,2.0,2.0,729209,2025-11-08 19:15:00,2025
San Martín (San Juan),15.0,3.0,8.0,45.3,9.0,2.0,0.0,1.0,2.0,2.0,Lanús,10.0,3.0,3.0,54.7,8.0,1.0,0.0,2.0,2.0,1.0,729207,2025-11-08 21:30:00,2025
Unión (Santa Fe),8.0,1.0,5.0,54.5,13.0,3.0,0.0,3.0,1.0,3.0,Barracas Central,8.0,1.0,2.0,45.5,16.0,3.0,0.0,1.0,1.0,4.0,729211,2025-11-08 21:30:00,2025
Boca Juniors,11.0,7.0,2.0,45.0,9.0,3.0,0.0,2.0,2.0,2.0,River Plate,8.0,2.0,2.0,55.0,19.0,7.0,0.0,1.0,5.0,3.0,729200,2025-11-09 16:30:00,2025
Banfield,8.0,2.0,4.0,53.2,14.0,3.0,0.0,2.0,2.0,2.0,Aldosivi,13.0,3.0,4.0,46.8,12.0,3.0,0.0,0.0,2.0,3.0,729199,2025-11-09 19:20:00,2025
Sarmiento (Junín),13.0,6.0,3.0,38.0,18.0,4.0,0.0,1.0,2.0,5.0,Instituto (Córdoba),12.0,3.0,7.0,62.0,13.0,1.0,0.0,0.0,4.0,5.0,729208,2025-11-09 19:20:00,2025
Atlético Tucumán,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Godoy Cruz Antonio Tomba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729198,2025-11-09 21:30:00,2025
Tigre,9.0,2.0,2.0,32.3,17.0,4.0,0.0,0.0,3.0,1.0,Estudiantes de La Plata,12.0,3.0,2.0,67.7,13.0,2.0,1.0,1.0,2.0,4.0,729210,2025-11-09 21:30:00,2025
Gimnasia La Plata,11.0,6.0,3.0,37.5,13.0,3.0,0.0,1.0,1.0,1.0,Vélez Sarsfield,14.0,1.0,14.0,62.5,11.0,3.0,0.0,1.0,5.0,7.0,729202,2025-11-10 17:00:00,2025
Deportivo Riestra,6.0,4.0,3.0,31.8,10.0,1.0,0.0,3.0,2.0,1.0,Independiente,10.0,3.0,8.0,68.2,11.0,4.0,0.0,1.0,4.0,3.0,729201,2025-11-10 19:00:00,2025
Argentinos Juniors,15.0,4.0,4.0,54.1,8.0,3.0,0.0,3.0,2.0,4.0,Belgrano (Córdoba),13.0,2.0,3.0,45.9,8.0,2.0,0.0,3.0,3.0,4.0,729197,2025-11-10 21:15:00,2025
Independiente Rivadavia,16.0,5.0,7.0,49.5,6.0,2.0,0.0,1.0,1.0,4.0,Central Córdoba (Santiago del Estero),14.0,1.0,6.0,50.5,7.0,1.0,0.0,1.0,6.0,6.0,729204,2025-11-10 21:15:00,2025
Lanús,12.0,8.0,1.0,61.3,7.0,0.0,0.0,2.0,3.0,1.0,Atlético Tucumán,17.0,4.0,3.0,38.7,19.0,2.0,0.0,0.0,5.0,5.0,729222,2025-11-14 20:00:00,2025
Aldosivi,14.0,8.0,2.0,45.6,17.0,6.0,0.0,0.0,3.0,2.0,San Martín (San Juan),9.0,5.0,1.0,54.4,10.0,4.0,0.0,3.0,4.0,1.0,729212,2025-11-15 17:00:00,2025
Godoy Cruz Antonio Tomba,31.0,8.0,12.0,72.1,9.0,4.0,0.0,0.0,2.0,10.0,Deportivo Riestra,8.0,3.0,3.0,27.9,20.0,2.0,0.0,2.0,7.0,3.0,729219,2025-11-15 17:00:00,2025
San Lorenzo,10.0,2.0,1.0,36.5,17.0,5.0,0.0,2.0,1.0,3.0,Sarmiento (Junín),5.0,2.0,8.0,63.5,22.0,6.0,0.0,2.0,1.0,1.0,729225,2025-11-15 19:30:00,2025
Independiente,15.0,4.0,4.0,41.7,10.0,4.0,1.0,2.0,5.0,6.0,Rosario Central,9.0,5.0,2.0,58.3,14.0,2.0,1.0,1.0,3.0,1.0,729220,2025-11-15 21:30:00,2025
Instituto (Córdoba),10.0,4.0,3.0,38.6,14.0,2.0,0.0,4.0,2.0,3.0,Talleres (Córdoba),8.0,2.0,3.0,61.4,18.0,6.0,0.0,0.0,4.0,2.0,729221,2025-11-16 17:00:00,2025
Vélez Sarsfield,11.0,3.0,6.0,44.5,14.0,1.0,0.0,2.0,2.0,2.0,River Plate,10.0,2.0,3.0,55.5,17.0,3.0,0.0,3.0,3.0,4.0,729226,2025-11-16 17:00:00,2025
Boca Juniors,9.0,4.0,8.0,74.1,7.0,1.0,0.0,4.0,4.0,2.0,Tigre,12.0,4.0,6.0,25.9,14.0,4.0,0.0,0.0,2.0,4.0,729215,2025-11-16 20:15:00,2025
Central Córdoba (Santiago del Estero),10.0,4.0,6.0,52.9,9.0,2.0,0.0,0.0,5.0,2.0,Banfield,23.0,6.0,6.0,47.1,9.0,5.0,0.0,0.0,3.0,5.0,729216,2025-11-16 20:15:00,2025
Estudiantes de La Plata,17.0,3.0,5.0,54.9,10.0,2.0,0.0,0.0,2.0,2.0,Argentinos Juniors,8.0,4.0,2.0,45.1,12.0,3.0,0.0,1.0,2.0,2.0,729218,2025-11-16 20:15:00,2025
Newell's Old Boys,8.0,2.0,2.0,31.3,11.0,2.0,0.0,3.0,3.0,2.0,Racing Club,9.0,4.0,5.0,68.7,13.0,2.0,0.0,1.0,2.0,1.0,729223,2025-11-16 20:15:00,2025
Barracas Central,11.0,5.0,4.0,63.5,16.0,3.0,0.0,1.0,5.0,1.0,Huracán,11.0,6.0,0.0,36.5,24.0,9.0,1.0,3.0,4.0,2.0,729213,2025-11-17 17:00:00,2025
Belgrano (Córdoba),18.0,4.0,9.0,58.0,10.0,3.0,0.0,2.0,3.0,6.0,Unión (Santa Fe),14.0,3.0,3.0,42.0,11.0,2.0,0.0,3.0,4.0,1.0,729214,2025-11-17 17:00:00,2025
Defensa y Justicia,11.0,3.0,4.0,66.4,6.0,1.0,0.0,0.0,1.0,6.0,Independiente Rivadavia,8.0,3.0,2.0,33.6,15.0,2.0,0.0,3.0,3.0,3.0,729217,2025-11-17 17:00:00,2025
Platense,12.0,2.0,7.0,58.2,16.0,3.0,0.0,0.0,1.0,4.0,Gimnasia La Plata,8.0,4.0,3.0,41.8,15.0,0.0,0.0,2.0,2.0,2.0,729224,2025-11-17 19:30:00,2025
Vélez Sarsfield,8.0,5.0,1.0,36.2,17.0,4.0,1.0,1.0,2.0,0.0,Argentinos Juniors,11.0,4.0,5.0,63.8,7.0,4.0,0.0,4.0,5.0,4.0,761360,2025-11-22 20:00:00,2025
Central Córdoba (Santiago del Estero),14.0,3.0,4.0,55.8,13.0,3.0,0.0,2.0,2.0,6.0,San Lorenzo,5.0,2.0,2.0,44.2,11.0,3.0,2.0,2.0,1.0,1.0,761361,2025-11-22 22:00:00,2025
Rosario Central,18.0,3.0,3.0,65.7,10.0,1.0,0.0,3.0,2.0,4.0,Estudiantes de La Plata,8.0,3.0,1.0,34.3,24.0,4.0,1.0,1.0,3.0,2.0,761362,2025-11-23 17:30:00,2025
Boca Juniors,10.0,6.0,4.0,40.4,11.0,1.0,0.0,2.0,4.0,0.0,Talleres (Córdoba),16.0,4.0,5.0,59.6,13.0,4.0,0.0,4.0,4.0,4.0,761363,2025-11-23 20:00:00,2025
Deportivo Riestra,18.0,4.0,7.0,50.7,16.0,4.0,0.0,3.0,0.0,6.0,Barracas Central,9.0,2.0,3.0,49.3,17.0,4.0,1.0,2.0,4.0,2.0,761364,2025-11-24 17:00:00,2025
Racing Club,12.0,4.0,6.0,52.5,19.0,2.0,0.0,2.0,4.0,2.0,River Plate,14.0,6.0,2.0,47.5,8.0,2.0,0.0,0.0,2.0,4.0,761365,2025-11-24 19:15:00,2025
Unión (Santa Fe),24.0,7.0,7.0,64.7,9.0,2.0,0.0,0.0,0.0,4.0,Gimnasia La Plata,6.0,3.0,3.0,35.3,12.0,4.0,0.0,0.0,6.0,1.0,761366,2025-11-24 22:00:00,2025
Lanús,18.0,3.0,2.0,68.6,13.0,2.0,0.0,1.0,0.0,7.0,Tigre,9.0,1.0,1.0,31.4,12.0,1.0,0.0,0.0,3.0,4.0,761367,2025-11-26 21:30:00,2025
Central Córdoba (Santiago del Estero),12.0,1.0,7.0,58.4,10.0,1.0,0.0,0.0,2.0,5.0,Estudiantes de La Plata,11.0,3.0,4.0,41.6,9.0,2.0,0.0,0.0,1.0,4.0,761966,2025-11-29 21:30:00,2025
Boca Juniors,4.0,3.0,3.0,28.3,12.0,5.0,0.0,1.0,5.0,0.0,Argentinos Juniors,16.0,5.0,8.0,71.7,8.0,2.0,0.0,0.0,2.0,4.0,761967,2025-11-30 18:30:00,2025
Barracas Central,15.0,5.0,4.0,59.3,13.0,1.0,0.0,0.0,2.0,7.0,Gimnasia La Plata,12.0,4.0,6.0,40.7,11.0,1.0,0.0,1.0,5.0,1.0,762062,2025-12-01 17:00:00,2025
Racing Club,24.0,4.0,9.0,70.7,16.0,1.0,2.0,5.0,1.0,10.0,Tigre,14.0,1.0,2.0,29.3,15.0,4.0,1.0,1.0,3.0,4.0,762066,2025-12-01 21:30:00,2025
Boca Juniors,7.0,2.0,4.0,51.8,7.0,2.0,0.0,1.0,1.0,4.0,Racing Club,8.0,2.0,0.0,48.2,19.0,6.0,0.0,2.0,2.0,1.0,762356,2025-12-07 19:00:00,2025
Gimnasia La Plata,8.0,1.0,4.0,54.0,14.0,3.0,0.0,0.0,4.0,2.0,Estudiantes de La Plata,7.0,4.0,2.0,46.0,17.0,4.0,0.0,1.0,1.0,0.0,762357,2025-12-08 17:00:00,2025
Racing Club,15.0,4.0,5.0,54.2,10.0,3.0,0.0,0.0,3.0,2.0,Estudiantes de La Plata,13.0,4.0,7.0,45.8,13.0,4.0,0.0,1.0,3.0,3.0,762487,2025-12-13 21:00:00,2025
Aldosivi,9.0,3.0,4.0,44.5,18.0,4.0,0.0,3.0,2.0,1.0,Defensa y Justicia,10.0,2.0,4.0,55.5,6.0,0.0,0.0,0.0,3.0,3.0,762774,2026-01-22 17:00:00,2026
Banfield,14.0,4.0,4.0,37.7,8.0,2.0,1.0,2.0,3.0,6.0,Huracán,11.0,4.0,2.0,62.3,14.0,4.0,1.0,1.0,3.0,2.0,762776,2026-01-22 20:00:00,2026
Unión (Santa Fe),19.0,3.0,3.0,52.2,11.0,2.0,0.0,1.0,5.0,7.0,Platense,13.0,5.0,4.0,47.8,7.0,1.0,0.0,1.0,3.0,3.0,762788,2026-01-22 20:00:00,2026
Central Córdoba (Santiago del Estero),16.0,4.0,14.0,69.0,9.0,0.0,0.0,1.0,3.0,7.0,Gimnasia (Mendoza),11.0,4.0,2.0,31.0,10.0,1.0,0.0,0.0,4.0,2.0,762779,2026-01-22 22:15:00,2026
Instituto (Córdoba),13.0,5.0,4.0,47.0,10.0,3.0,0.0,4.0,2.0,3.0,Vélez Sarsfield,7.0,3.0,2.0,53.0,16.0,5.0,0.0,2.0,5.0,1.0,762783,2026-01-22 22:15:00,2026
San Lorenzo,17.0,4.0,6.0,59.2,14.0,1.0,0.0,2.0,3.0,4.0,Lanús,13.0,6.0,8.0,40.8,20.0,4.0,0.0,2.0,3.0,0.0,762785,2026-01-23 19:00:00,2026
Independiente,13.0,3.0,10.0,39.9,9.0,2.0,1.0,1.0,1.0,4.0,Estudiantes de La Plata,11.0,2.0,5.0,60.1,10.0,4.0,0.0,1.0,2.0,3.0,762781,2026-01-23 20:00:00,2026
Independiente Rivadavia,11.0,5.0,1.0,42.1,13.0,2.0,0.0,3.0,4.0,1.0,Atlético Tucumán,14.0,5.0,3.0,57.9,11.0,3.0,0.0,0.0,3.0,3.0,762782,2026-01-23 22:15:00,2026
Talleres (Córdoba),17.0,6.0,11.0,71.4,10.0,1.0,0.0,2.0,2.0,6.0,Newell's Old Boys,10.0,3.0,4.0,28.6,10.0,0.0,1.0,2.0,4.0,1.0,762786,2026-01-23 22:15:00,2026
Barracas Central,11.0,2.0,6.0,33.0,15.0,2.0,0.0,4.0,5.0,6.0,River Plate,20.0,7.0,6.0,67.0,9.0,2.0,0.0,5.0,2.0,5.0,762777,2026-01-24 17:00:00,2026
Gimnasia La Plata,7.0,5.0,4.0,26.0,13.0,2.0,0.0,1.0,2.0,1.0,Racing Club,13.0,3.0,5.0,74.0,15.0,3.0,0.0,0.0,3.0,3.0,762780,2026-01-24 19:30:00,2026
