fecha,competicion,local,visita,elo_diff,squad_value_diff,ea_overall_diff,h2h_diff,goles_anotados_diff,goles_recibidos_diff,tiros_diff,tiros_arco_diff,corners_diff,posesion_diff,faltas_diff,resultado
2023-03-28,Amistosos 2022-23,Nepal,Bhutan,324.7,0.0,6.49,2.923,1.0,-1.12,0.0,0.0,0.0,0.0,0.0,1
2023-03-28,Amistosos 2022-23,Japan,Colombia,-39.7,-0.557,-3.73,-0.8,-0.79,-0.5,-2.62,-2.0,0.67,-22.5,-2.45,0
2023-03-28,Amistosos 2022-23,Bangladesh,Seychelles,11.1,0.0,0.22,0.5,0.0,-2.25,0.0,0.0,0.0,0.0,0.0,0
2023-03-28,Amistosos 2022-23,Morocco,Peru,44.1,1.226,4.64,-3.0,-0.2,0.25,0.38,-0.63,-0.27,-14.15,0.71,1
2023-03-28,Amistosos 2022-23,Saudi Arabia,Bolivia,31.0,0.69,2.27,-0.333,-0.8,-0.83,-2.08,-2.33,-1.58,9.68,2.83,0
2023-03-28,Amistosos 2022-23,Kuwait,Tajikistan,-42.7,0.0,-0.85,3.0,0.47,0.5,4.5,1.2,1.8,14.7,6.9,2
2023-03-28,Amistosos 2022-23,Argentina,Curaçao,696.9,5.043,11.54,0.0,-0.21,-0.33,10.95,5.38,4.57,3.11,0.29,2
2023-04-20,Amistosos 2022-23,United States,Mexico,6.5,0.364,-2.45,-0.764,-1.0,0.2,-4.54,-1.6,-0.71,-3.72,-3.71,1
2023-06-08,Amistosos 2022-23,Qatar,Croatia,-369.1,-1.845,-11.82,-1.0,-0.3,0.4,-4.08,-0.62,-1.12,-11.82,-1.92,0
2023-06-08,Amistosos 2022-23,Mexico,Guatemala,266.3,5.853,16.73,1.121,0.33,-0.2,8.57,3.38,3.71,25.79,5.86,2
2023-06-09,Amistosos 2022-23,Luxembourg,Malta,203.8,1.034,2.84,0.167,0.3,0.5,0.37,0.58,0.9,-11.58,-2.4,0
2023-06-11,Amistosos 2022-23,Mauritius,Pakistan,94.0,-2.163,0.64,0.0,0.7,-0.07,0.0,0.0,0.0,0.0,0.0,2
2023-06-11,Amistosos 2022-23,Trinidad and Tobago,Guatemala,-99.9,3.246,2.0,-0.273,1.0,0.5,2.5,1.5,3.5,10.5,4.5,2
2023-06-11,Amistosos 2022-23,Panama,Nicaragua,341.4,1.439,-3.34,2.136,-0.17,0.33,-6.25,-2.2,-1.8,9.28,4.1,2
2023-06-11,Amistosos 2022-23,Chile,Cuba,274.6,3.208,12.6,2.5,-0.33,0.33,-1.9,-0.2,0.2,10.48,1.9,2
2023-06-11,Amistosos 2022-23,Mexico,Cameroon,173.2,0.018,2.55,0.667,0.57,0.47,6.25,1.08,0.67,15.13,3.33,1
2023-06-11,Amistosos 2022-23,Kenya,Djibouti,470.3,1.058,-1.23,4.0,-0.25,-2.6,0.0,0.0,0.0,0.0,0.0,1
2023-06-11,Amistosos 2022-23,Uzbekistan,Oman,-9.2,-2.255,-4.86,-0.0,0.4,0.5,-2.5,-2.7,3.0,40.85,6.0,2
2023-06-12,Amistosos 2022-23,Kuwait,Zambia,-132.3,-2.089,4.38,2.5,0.05,-0.8,9.5,2.2,0.0,-50.0,0.0,2
2023-06-12,Amistosos 2022-23,Morocco,Cape Verde,367.0,1.952,5.05,1.0,-1.0,0.3,4.83,1.17,-0.6,-2.75,-0.67,1
2023-06-12,Amistosos 2022-23,Germany,Ukraine,161.4,1.629,9.36,1.25,-0.17,0.33,7.5,2.19,2.5,4.97,-1.26,1
2023-06-13,Amistosos 2022-23,Curaçao,Puerto Rico,164.9,1.204,13.17,4.0,-0.42,1.25,0.5,0.5,0.0,0.0,0.0,1
2023-06-14,Amistosos 2022-23,Mauritius,Djibouti,149.7,-2.163,1.5,-0.0,0.33,-3.33,0.0,0.0,0.0,0.0,0.0,0
2023-06-14,Amistosos 2022-23,Turkmenistan,Uzbekistan,-325.9,-0.788,-1.45,-1.9,0.25,0.17,0.5,0.5,-1.0,-28.65,7.0,0
2023-06-14,Amistosos 2022-23,Indonesia,Palestine,-142.7,-1.447,-8.0,1.0,0.43,-0.85,1.5,1.5,0.0,25.0,0.0,1
2023-06-14,Amistosos 2022-23,Kenya,Pakistan,440.5,1.058,-1.83,0.0,0.33,0.38,0.0,0.0,0.0,0.0,0.0,2
2023-06-14,Nations League 2022,Netherlands,Croatia,95.2,0.547,1.09,1.0,0.07,0.1,-1.04,-0.23,-0.68,-0.0,3.02,0
2023-06-14,Amistosos 2022-23,Malaysia,Solomon Islands,-153.4,-2.007,-3.07,0.0,0.23,-1.33,0.0,0.0,0.0,0.0,0.0,2
2023-06-14,Amistosos 2022-23,Oman,Tajikistan,217.3,2.946,4.35,0.6,0.35,0.15,0.0,1.2,-2.0,-6.5,-4.0,1
2023-06-14,Amistosos 2022-23,Uruguay,Nicaragua,524.8,4.585,9.32,-0.0,1.23,-0.61,0.83,-0.03,-1.0,3.23,-0.23,2
2023-06-15,Amistosos 2022-23,Vietnam,Hong Kong,237.4,-0.377,3.33,0.667,1.0,-0.42,0.0,0.0,0.0,0.0,0.0,2
2023-06-15,Amistosos 2022-23,Jamaica,Qatar,23.9,0.057,3.0,0.0,-0.4,0.0,-4.33,-2.0,-2.0,10.37,1.67,0
2023-06-15,Nations League 2022,Spain,Italy,9.0,0.077,0.45,-0.051,0.45,-0.5,-1.0,0.62,0.25,27.0,-3.0,2
2023-06-15,Amistosos 2022-23,Cambodia,Bangladesh,17.2,0.0,0.34,-0.8,0.33,2.21,0.0,0.0,0.0,0.0,0.0,0
2023-06-15,Amistosos 2022-23,Argentina,Australia,334.9,2.51,11.0,0.75,1.5,-0.25,6.17,4.0,2.0,12.48,2.0,2
2023-06-15,Amistosos 2022-23,Philippines,Nepal,100.8,0.454,1.12,2.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2
2023-06-15,Amistosos 2022-23,Japan,El Salvador,344.9,3.815,13.56,2.0,-0.33,-1.0,1.33,1.83,0.13,-13.63,-2.17,2
2023-06-16,Amistosos 2022-23,Sweden,New Zealand,76.7,2.021,7.55,-0.0,-2.95,0.63,3.17,0.67,2.5,4.5,-7.83,2
2023-06-16,Amistosos 2022-23,Serbia,Jordan,228.2,5.371,19.68,-0.0,0.86,0.11,1.33,2.9,-1.17,19.37,3.67,2
2023-06-16,Amistosos 2022-23,South Korea,Peru,-46.4,0.697,0.73,-0.0,-0.37,1.07,3.73,1.3,2.67,0.45,-1.1,0
2023-06-16,Amistosos 2022-23,Poland,Germany,-164.8,-1.314,-6.73,-1.048,-0.73,-0.08,-12.23,-3.71,-4.32,-24.79,2.18,2
2023-06-16,Amistosos 2022-23,Colombia,Iraq,276.6,3.775,17.45,0.0,1.14,-1.5,10.2,4.8,3.4,33.7,9.3,2
2023-06-16,Amistosos 2022-23,Singapore,Papua New Guinea,-252.8,-0.847,-9.0,1.0,0.24,-0.19,0.0,0.0,0.0,0.0,0.0,1
2023-06-16,Amistosos 2022-23,Costa Rica,Guatemala,190.1,4.242,9.0,0.767,0.17,2.0,5.8,2.6,-2.8,-4.87,-3.5,0
2023-06-16,Amistosos 2022-23,Chinese Taipei,Thailand,-418.6,0.179,5.5,0.0,-1.0,2.9,-11.5,-2.75,-5.25,-38.42,6.25,1
2023-06-16,Amistosos 2022-23,China,Myanmar,505.3,1.53,5.59,2.545,0.0,-0.86,8.5,3.2,3.8,19.1,2.9,2
2023-06-16,Amistosos 2022-23,Venezuela,Honduras,167.2,1.006,4.24,-0.0,0.87,-0.4,-1.83,1.0,0.8,11.57,-2.43,2
2023-06-17,Amistosos 2022-23,Chile,Dominican Republic,383.6,2.919,12.0,5.0,0.47,-0.45,-1.25,0.55,0.87,13.55,1.6,2
2023-06-17,Amistosos 2022-23,Turkmenistan,Oman,-291.3,-2.901,-5.83,-1.0,1.07,0.6,-2.0,-2.2,2.0,12.2,13.0,0
2023-06-17,Amistosos 2022-23,Djibouti,Pakistan,8.8,0.0,0.18,0.0,1.67,2.66,0.0,0.0,0.0,0.0,0.0,2
2023-06-17,Amistosos 2022-23,Uzbekistan,Tajikistan,242.3,0.788,-0.29,1.0,0.46,0.25,-2.5,-1.5,1.0,34.35,2.0,2
2023-06-17,Amistosos 2022-23,Brazil,Guinea,648.3,2.604,13.64,0.0,1.43,-0.4,10.09,6.57,1.64,8.48,-4.93,2
2023-06-17,Amistosos 2022-23,Ecuador,Bolivia,235.6,1.777,5.64,0.706,-0.6,-0.25,2.17,0.67,2.5,22.33,5.5,2
2023-06-18,Amistosos 2022-23,Egypt,South Sudan,516.8,6.197,21.36,0.0,1.2,0.33,-3.0,-0.95,-0.6,6.61,4.93,2
2023-06-18,Nations League 2022,Croatia,Spain,29.2,-0.781,-3.0,-0.889,-0.12,0.1,-0.18,-0.59,-0.77,-19.86,0.89,1
2023-06-18,Nations League 2022,Netherlands,Italy,69.0,-0.157,-1.45,-0.348,0.04,-0.2,-2.25,-0.38,-1.38,3.49,5.38,0
2023-06-18,Amistosos 2022-23,Mauritius,Kenya,-359.1,-3.221,2.73,-1.0,0.42,0.42,0.0,0.0,0.0,0.0,0.0,2
2023-06-18,Amistosos 2022-23,Singapore,Solomon Islands,-256.0,-4.504,-19.08,1.0,-0.13,-1.5,0.0,0.0,0.0,0.0,0.0,1
2023-06-18,Amistosos 2022-23,Venezuela,Guatemala,135.1,4.889,10.64,0.167,0.33,-0.15,-8.83,-1.53,0.0,16.67,0.0,2
2023-06-18,Amistosos 2022-23,Paraguay,Nicaragua,323.3,3.01,2.89,-0.0,0.23,0.11,-4.17,-2.0,-2.4,-2.63,2.3,2
2023-06-19,Amistosos 2022-23,Morocco,Zambia,292.4,2.093,12.27,0.176,-0.5,-0.7,6.6,0.4,-2.05,-59.62,0.3,1
2023-06-19,Amistosos 2022-23,Indonesia,Argentina,-774.9,-7.569,-26.73,-0.0,-0.27,-0.5,-13.33,-5.13,-0.4,28.27,-2.7,0
2023-06-19,Amistosos 2022-23,Honduras,Barbados,357.9,5.694,15.4,0.0,-0.17,-2.07,-6.83,-2.2,-0.8,12.5,-0.4,1
2023-06-19,Amistosos 2022-23,Qatar,New Zealand,-39.4,1.01,0.09,1.0,-1.27,-0.13,-1.33,0.33,0.67,0.27,-5.67,0
2023-06-19,Amistosos 2022-23,Jamaica,Jordan,-28.2,3.618,12.23,0.0,-0.88,-0.42,-7.67,-1.5,-3.0,19.9,3.0,0
2023-06-19,Amistosos 2022-23,Philippines,Chinese Taipei,144.2,1.547,0.5,0.0,0.47,-2.57,4.5,0.2,1.8,24.8,-3.1,0
2023-06-19,Amistosos 2022-23,Hong Kong,Thailand,-214.5,0.223,1.67,-0.038,-0.67,0.12,-6.5,-3.47,-3.87,-15.17,5.57,0
2023-06-20,Amistosos 2022-23,China,Palestine,24.0,2.608,4.45,2.167,-0.8,-0.5,10.5,3.2,0.0,0.0,0.0,2
2023-06-20,Amistosos 2022-23,South Korea,El Salvador,272.8,3.804,12.83,-0.0,-0.5,-0.69,4.7,4.25,3.7,6.22,-4.2,1
2023-06-20,Amistosos 2022-23,Vietnam,Syria,-6.9,-0.523,0.0,0.333,0.48,-0.38,10.5,3.2,0.0,16.7,0.0,2
2023-06-20,Amistosos 2022-23,Uruguay,Cuba,492.7,4.816,17.24,-0.0,-0.2,-0.6,-0.7,-0.4,-1.55,0.76,-0.9,2
2023-06-20,Amistosos 2022-23,Kyrgyz Republic,Oman,-294.4,-2.939,-5.89,0.0,0.17,0.38,5.0,-3.2,5.0,12.6,11.0,0
2023-06-20,Amistosos 2022-23,Malaysia,Papua New Guinea,-101.5,1.966,7.82,2.5,0.86,-0.86,0.0,0.0,0.0,0.0,0.0,2
2023-06-20,Amistosos 2022-23,Montenegro,Czech Republic,-226.6,-0.755,-6.99,-2.25,-0.7,-0.64,-1.41,-0.62,-1.06,4.9,0.63,0
2023-06-20,Amistosos 2022-23,Algeria,Tunisia,-12.1,1.389,5.73,0.216,0.15,-0.67,-3.33,-0.83,-4.6,4.68,-3.6,1
2023-06-20,Amistosos 2022-23,Uzbekistan,Iran,-137.8,-1.897,-0.21,-1.091,0.71,-0.67,0.0,-1.67,1.0,-9.53,-3.8,0
2023-06-20,Amistosos 2022-23,Japan,Peru,8.7,0.708,1.45,-0.143,0.4,-0.05,1.7,-0.47,2.0,-18.02,-1.3,2
2023-06-20,Amistosos 2022-23,Germany,Colombia,-6.7,1.236,6.55,1.25,-0.14,0.5,10.25,2.25,4.25,0.63,-9.5,0
2023-06-20,Amistosos 2022-23,Brazil,Senegal,336.1,1.171,6.27,0.0,0.4,-0.4,5.83,4.5,1.33,8.0,1.17,0
2023-06-21,Amistosos 2022-23,Ecuador,Costa Rica,130.0,1.254,3.0,1.0,-0.47,-1.25,5.3,0.55,5.2,9.34,8.9,2
2023-06-21,Amistosos 2022-23,Bolivia,Chile,-101.8,-1.465,-7.64,-1.396,-1.25,-0.08,1.75,-1.25,-0.67,-23.7,-4.5,1
2023-06-25,Gold Cup 2023,Haiti,Qatar,50.4,-2.177,-6.93,1.0,-0.1,1.0,2.73,0.6,0.5,1.99,4.07,2
2023-06-25,Gold Cup 2023,Trinidad and Tobago,St. Kitts and Nevis,145.9,1.039,-6.08,0.0,-0.5,0.6,-2.5,0.0,-2.0,-0.25,-3.0,2
2023-06-25,Gold Cup 2023,United States,Jamaica,295.6,1.203,3.55,1.0,0.0,-0.11,8.07,2.4,4.2,0.0,-1.0,1
2023-06-26,Gold Cup 2023,El Salvador,Martinique,46.8,-1.736,-10.81,1.0,-0.21,-0.29,0.25,-2.75,-0.33,10.0,-1.25,0
2023-06-26,Gold Cup 2023,Mexico,Honduras,296.6,1.969,10.33,1.195,0.5,0.1,13.1,4.8,2.8,-5.85,1.4,2
2023-06-27,Gold Cup 2023,Canada,Guadeloupe,407.2,3.358,3.07,0.0,0.1,-0.5,2.86,0.5,2.48,15.0,-3.43,1
2023-06-27,Gold Cup 2023,Costa Rica,Panama,27.2,0.595,3.0,0.942,0.03,1.63,0.0,0.67,-1.0,-19.27,-10.0,0
2023-06-28,Gold Cup 2023,Guatemala,Cuba,130.7,-1.977,-1.4,0.75,-1.08,-0.63,0.0,0.0,0.0,0.0,0.0,2
2023-06-28,Gold Cup 2023,Jamaica,Trinidad and Tobago,104.2,1.767,8.73,-0.048,-1.57,-0.43,-10.75,-2.33,-6.5,-17.33,-3.0,2
2023-06-29,Gold Cup 2023,Qatar,Honduras,68.6,1.002,1.33,1.5,-0.25,-0.29,4.5,1.67,-1.0,-14.28,-0.5,1
2023-06-29,Gold Cup 2023,St. Kitts and Nevis,United States,-557.7,-4.01,-6.72,0.0,1.67,0.8,-2.6,-2.13,0.6,-24.81,-1.73,0
2023-06-30,Gold Cup 2023,Martinique,Panama,-207.9,0.603,5.54,-2.2,0.3,1.21,0.5,-1.0,0.17,-17.73,-1.5,0
2023-06-30,Gold Cup 2023,Haiti,Mexico,-163.6,-3.007,-15.93,-2.455,-0.5,0.97,-3.0,-2.0,-1.4,-10.9,0.6,0
2023-07-01,Gold Cup 2023,Cuba,Guadeloupe,8.0,-0.231,-8.07,0.125,1.0,-0.54,-3.0,-2.25,0.5,5.95,6.25,0
2023-07-01,Gold Cup 2023,El Salvador,Costa Rica,-190.9,-2.186,-8.83,-1.468,0.1,-0.97,11.0,2.25,4.0,9.4,0.0,1
2023-07-02,Gold Cup 2023,Guatemala,Canada,-191.6,-5.566,-12.09,-0.8,-0.67,-0.75,4.38,3.14,-3.12,-3.06,6.12,1
2023-07-02,Gold Cup 2023,Jamaica,St. Kitts and Nevis,336.3,2.806,3.22,0.0,-1.9,-1.43,-1.75,1.67,-2.33,22.92,4.17,2
2023-07-02,Gold Cup 2023,United States,Trinidad and Tobago,392.4,2.971,12.27,1.577,0.4,-0.92,8.7,4.1,-2.0,1.49,-3.4,2
2023-07-03,Gold Cup 2023,Honduras,Haiti,-135.8,1.037,5.6,1.353,-0.1,-0.97,-3.6,-2.0,1.75,26.11,2.9,2
2023-07-03,Gold Cup 2023,Mexico,Qatar,282.7,1.001,9.0,-1.0,1.08,-0.23,11.0,3.65,3.6,13.46,2.4,0
2023-07-04,Gold Cup 2023,Canada,Cuba,386.5,3.589,10.69,1.286,-0.65,0.0,2.62,1.64,0.75,2.99,-7.25,2
2023-07-04,Gold Cup 2023,Guadeloupe,Guatemala,-138.6,2.817,10.37,0.0,1.0,0.88,-3.4,-0.3,-1.2,-6.46,0.2,0
2023-07-05,Gold Cup 2023,Panama,El Salvador,216.8,1.59,5.83,-0.156,0.71,-1.12,-2.92,0.67,1.0,5.31,5.33,1
2023-07-05,Gold Cup 2023,Costa Rica,Martinique,180.2,0.155,-2.31,1.8,-0.62,0.97,-2.5,-0.75,-2.0,1.03,-1.35,2
2023-07-08,Gold Cup 2023,Panama,Qatar,100.2,-1.465,-1.73,-0.5,0.66,-0.07,5.55,2.35,4.17,26.02,2.47,2
2023-07-09,Gold Cup 2023,United States,Canada,113.0,0.651,2.18,0.538,0.43,-0.25,7.3,4.0,1.1,6.14,0.05,1
2023-07-09,Gold Cup 2023,Guatemala,Jamaica,-51.8,-5.014,-10.73,-0.8,-0.5,0.17,3.17,0.33,-0.67,-13.55,4.67,0
2023-07-09,Gold Cup 2023,Mexico,Costa Rica,116.2,1.611,7.73,0.911,0.13,-2.17,12.0,2.4,3.95,19.55,2.33,2
2023-07-12,Gold Cup 2023,United States,Panama,113.7,2.57,8.27,1.44,0.43,0.37,6.1,2.85,1.45,2.25,-3.7,1
2023-07-13,Gold Cup 2023,Jamaica,Mexico,-161.4,-0.839,-6.0,-1.897,-0.12,0.2,-9.05,-3.7,-2.35,-12.5,-0.65,0
2023-07-16,Gold Cup 2023,Mexico,Panama,101.7,2.206,10.73,1.208,0.29,-0.18,5.4,1.4,1.4,-1.14,-2.8,2
2023-08-02,Amistosos 2022-23,Ethiopia,Guyana,57.1,-0.452,3.6,0.0,-1.61,-0.49,3.0,3.0,1.67,10.93,-7.67,2
2023-08-27,Amistosos 2022-23,Bolivia,Panama,-131.2,0.072,0.36,-0.2,-0.33,-0.23,-6.67,-4.0,-0.5,-24.13,-3.17,0
2023-08-29,Amistosos 2022-23,Tahiti,Cook Islands,246.9,0.0,4.94,8.75,0.75,1.2,0.0,0.0,0.0,0.0,0.0,2
2023-09-01,Amistosos 2022-23,Cook Islands,Tahiti,-258.3,0.0,-5.17,-8.111,-2.75,0.75,0.0,0.0,0.0,0.0,0.0,0
2023-09-03,Amistosos 2022-23,Guatemala,Honduras,35.0,-3.883,-6.4,-0.341,0.33,-0.2,-2.08,0.75,-1.83,-3.85,4.5,1
2023-09-03,Amistosos 2022-23,Bangladesh,Afghanistan,-164.7,1.514,2.04,-0.571,-0.33,0.17,10.5,3.2,0.0,-50.0,0.0,1
2023-09-06,Amistosos 2022-23,Malta,Gibraltar,147.2,3.035,7.25,0.5,0.23,-1.4,5.67,-0.33,1.0,32.94,1.93,2
2023-09-06,Amistosos 2022-23,Bulgaria,Uzbekistan,-163.5,0.74,-4.7,0.0,-0.33,1.0,3.29,3.0,0.8,24.19,5.0,1
2023-09-06,Amistosos 2022-23,Macau,Bhutan,119.6,0.0,2.39,-0.0,0.5,-1.38,0.0,0.0,0.0,0.0,0.0,0
2023-09-06,Amistosos 2022-23,Syria,Malaysia,69.1,-0.904,-6.35,-1.667,-1.9,0.25,-10.5,-3.2,0.0,-16.7,0.0,1
2023-09-07,Amistosos 2022-23,Iraq,India,308.3,0.074,1.18,1.5,-0.25,0.13,-9.5,-3.2,-3.8,-23.6,-3.4,1
2023-09-07,Amistosos 2022-23,Qatar,Kenya,175.7,1.642,8.45,-0.0,0.0,0.46,-6.5,-2.2,-2.55,-13.24,0.3,0
2023-09-07,Amistosos 2022-23,Cambodia,Hong Kong,-222.1,1.05,1.65,-1.2,0.0,2.04,0.0,0.0,0.0,0.0,0.0,1
2023-09-07,Amistosos 2022-23,Bulgaria,Iran,-328.1,-1.157,-4.91,0.0,0.77,0.33,4.13,2.1,2.75,15.51,-0.7,0
2023-09-07,Amistosos 2022-23,Bangladesh,Afghanistan,-161.0,1.514,2.08,-0.5,0.0,0.27,10.5,3.2,0.0,-50.0,0.0,1
2023-09-07,Clasif. CONMEBOL,Colombia,Venezuela,245.1,1.54,6.82,0.775,0.79,0.25,9.67,3.0,-0.13,16.03,4.1,2
2023-09-07,Amistosos 2022-23,Norway,Jordan,61.0,5.097,16.41,-0.0,-0.21,-0.75,1.62,2.25,1.71,14.57,1.5,2
2023-09-07,Clasif. CONMEBOL,Paraguay,Peru,-127.2,0.054,-0.09,0.179,0.0,0.0,-1.87,-3.25,-1.08,-4.43,-2.0,1
2023-09-07,Amistosos 2022-23,Wales,South Korea,-145.1,-0.303,0.09,-0.0,-0.5,-0.25,-2.12,-3.71,-2.62,-5.01,0.25,1
2023-09-07,Amistosos 2022-23,Thailand,Lebanon,67.1,1.03,-2.0,-0.429,1.17,0.04,10.0,4.3,5.7,19.0,-4.9,2
2023-09-07,Amistosos 2022-23,Austria,Moldova,504.0,3.841,16.09,1.375,-0.33,-0.6,-0.29,-0.62,-2.46,-11.5,-3.42,1
2023-09-07,Amistosos 2022-23,Bahrain,Kuwait,155.9,2.527,3.12,-0.326,-0.57,1.08,-3.5,0.3,-2.8,-9.85,0.6,0
2023-09-08,Amistosos 2022-23,Indonesia,Turkmenistan,51.3,-2.526,-12.67,0.25,0.1,-0.57,-2.33,0.67,1.8,42.33,-2.1,2
2023-09-08,Amistosos 2022-23,Saudi Arabia,Costa Rica,-51.2,0.167,-0.36,-0.75,-1.03,-1.1,0.83,-0.5,-0.03,4.38,1.5,0
2023-09-08,Amistosos 2022-23,Chinese Taipei,Philippines,-112.1,-1.547,-0.5,0.0,0.27,1.71,-4.5,-0.2,-1.8,-24.8,3.1,1
2023-09-08,Amistosos 2022-23,Singapore,Tajikistan,-172.1,-2.813,-17.49,0.333,0.25,-0.29,4.5,1.2,1.8,14.7,6.9,0
2023-09-08,Clasif. CONMEBOL,Uruguay,Chile,209.6,1.608,4.64,0.756,-1.08,-0.5,-0.5,-1.5,-3.0,-15.9,-2.75,2
2023-09-08,Clasif. CONMEBOL,Argentina,Ecuador,276.6,1.754,9.73,1.59,1.3,0.4,3.75,3.0,-1.75,-7.82,-1.0,2
2023-09-08,Amistosos 2022-23,Myanmar,Nepal,-37.2,0.0,-0.74,3.0,-0.6,1.46,-8.5,-3.2,-3.8,-19.1,-2.9,1
2023-09-09,Clasif. CONMEBOL,Brazil,Bolivia,488.2,3.955,17.27,2.636,0.64,0.33,11.2,7.2,3.4,20.82,0.6,2
2023-09-09,Amistosos 2022-23,South Africa,Namibia,133.8,1.476,1.05,0.833,0.67,-1.0,-0.75,0.51,0.2,4.4,2.1,1
2023-09-09,Amistosos 2022-23,Germany,Japan,25.6,1.793,10.27,0.667,-0.26,0.86,12.0,4.5,2.0,23.67,-5.83,0
2023-09-09,Amistosos 2022-23,China,Malaysia,140.2,1.53,-1.94,2.0,-1.91,0.5,0.0,0.0,0.0,0.0,0.0,1
2023-09-09,Amistosos 2022-23,United States,Uzbekistan,199.2,3.221,4.94,0.0,0.17,0.4,14.0,6.6,2.6,23.18,5.2,2
2023-09-10,Amistosos 2022-23,Mexico,Australia,81.9,1.112,6.0,-0.8,1.0,-0.87,13.47,4.2,3.43,17.37,0.6,1
2023-09-10,Amistosos 2022-23,Hungary,Czech Republic,89.2,-0.176,-4.0,-0.333,-0.89,-0.54,2.02,2.76,0.2,-8.04,-0.17,1
2023-09-10,Amistosos 2022-23,Lebanon,India,19.6,-2.675,1.18,0.833,-0.5,-0.45,0.0,0.0,0.0,0.0,0.0,2
2023-09-10,Amistosos 2022-23,Thailand,Iraq,-183.7,-1.72,-2.0,-1.588,0.83,0.0,18.5,7.5,9.5,42.7,-2.0,1
2023-09-11,Amistosos 2022-23,Cambodia,Macau,141.6,0.0,2.83,1.167,-0.27,1.5,0.0,0.0,0.0,0.0,0.0,2
2023-09-11,Amistosos 2022-23,Vietnam,Palestine,-17.1,-0.348,0.0,-2.0,-0.89,-1.25,0.0,0.0,0.0,0.0,0.0,2
2023-09-11,Amistosos 2022-23,Hong Kong,Brunei Darussalam,427.8,-1.05,2.53,0.0,-0.17,-2.0,0.0,0.0,0.0,0.0,0.0,2
2023-09-11,Amistosos 2022-23,Kyrgyz Republic,Kuwait,-100.7,0.0,-2.01,0.0,-0.93,0.62,0.5,-3.2,1.2,-8.6,0.1,2
2023-09-11,Amistosos 2022-23,Myanmar,Nepal,-40.8,0.0,-0.82,2.0,-0.75,1.27,-6.5,0.0,-3.8,-13.2,-2.9,2
2023-09-12,Amistosos 2022-23,Iran,Angola,386.6,0.376,0.27,0.333,-0.4,0.75,-3.5,-3.25,-1.0,6.3,-1.33,2
2023-09-12,Amistosos 2022-23,Japan,Turkey,215.5,0.41,-1.45,0.0,-0.04,-0.86,-5.71,-4.54,0.88,-20.13,4.54,2
2023-09-12,Clasif. CONMEBOL,Bolivia,Argentina,-545.7,-3.532,-15.36,-1.732,-1.42,-0.67,-2.83,-3.13,-0.53,2.9,-6.77,0
2023-09-12,Amistosos 2022-23,Ghana,Liberia,284.7,2.895,13.45,0.118,0.0,0.5,-4.0,-1.2,-1.4,-8.74,0.1,2
2023-09-12,Clasif. CONMEBOL,Venezuela,Paraguay,-20.9,-0.328,-1.55,-0.963,-0.1,-1.0,-4.75,0.33,2.13,15.3,-3.1,2
2023-09-12,Amistosos 2022-23,Philippines,Afghanistan,-30.0,1.968,4.0,-0.0,0.33,0.74,10.5,3.2,0.0,-50.0,0.0,2
2023-09-12,Amistosos 2022-23,China,Syria,68.9,2.433,4.45,1.143,-0.08,0.43,10.5,3.2,0.0,16.7,0.0,0
2023-09-12,Amistosos 2022-23,Singapore,Chinese Taipei,168.8,-1.72,-11.5,0.0,0.0,-1.0,4.5,0.2,1.8,24.8,-3.1,2
2023-09-12,Clasif. CONMEBOL,Ecuador,Uruguay,-70.7,-1.296,-6.64,-1.458,-0.76,0.3,-1.0,0.0,1.0,4.57,5.33,2
2023-09-12,Amistosos 2022-23,Azerbaijan,Jordan,-225.9,1.221,2.93,1.0,0.54,-1.8,3.0,1.67,1.33,20.1,2.67,2
2023-09-12,Amistosos 2022-23,Kenya,South Sudan,220.4,3.776,9.27,1.75,0.5,-0.75,0.0,0.0,0.0,0.0,0.0,0
2023-09-12,Amistosos 2022-23,Senegal,Algeria,61.5,0.412,1.91,-0.708,0.83,0.21,8.17,2.5,3.67,-9.73,2.83,0
2023-09-12,Amistosos 2022-23,Egypt,Tunisia,-43.2,0.983,1.64,-0.3,0.83,-0.33,-1.29,0.8,-2.25,5.06,6.45,0
2023-09-12,Amistosos 2022-23,Saudi Arabia,South Korea,-175.3,-1.451,-4.36,-0.235,-0.33,-0.25,-4.53,-3.33,-3.93,-1.38,3.93,0
2023-09-12,Amistosos 2022-23,South Africa,DR Congo,-3.5,-0.786,-2.73,0.5,-0.95,-0.4,0.07,0.51,0.6,7.35,1.77,2
2023-09-12,Amistosos 2022-23,Bahrain,Turkmenistan,229.2,2.341,4.58,2.2,-1.71,0.29,3.0,2.5,-1.0,-0.85,-1.5,1
2023-09-12,Amistosos 2022-23,Morocco,Burkina Faso,258.9,1.484,8.55,0.909,-0.33,-1.0,-0.75,-1.5,-1.25,0.52,-1.75,2
2023-09-12,Amistosos 2022-23,Costa Rica,United Arab Emirates,167.5,0.878,5.64,0.0,1.1,0.03,0.8,1.4,0.2,4.6,8.0,0
2023-09-12,Amistosos 2022-23,Ivory Coast,Mali,8.0,0.666,3.09,0.938,0.75,0.83,-5.5,0.5,-3.0,4.02,-6.5,1
2023-09-12,Amistosos 2022-23,Germany,France,-219.2,-0.107,0.09,-0.125,-0.5,0.86,6.62,1.88,3.38,0.51,0.62,2
