competicion,fecha,local,visita,goles_local,goles_visita,tiros_local,tiros_visita,tiros_arco_local,tiros_arco_visita,corners_local,corners_visita,faltas_local,faltas_visita,posesion_local,posesion_visita,elo_local,elo_visita
Clasif. UEFA,2025-11-14,Poland,Netherlands,1.0,1.0,12.0,8.0,5.0,3.0,2.0,3.0,10.0,14.0,40.1,59.9,1773.5,2024.2
Amistosos 2024-25,2025-11-14,Uganda,Chad,2.0,1.0,,,,,,,,,,,1550.9,1241.4
Amistosos 2024-25,2025-11-14,Japan,Ghana,2.0,0.0,,,,,,,,,,,1955.0,1633.0
Clasif. CONCACAF,2025-11-14,Guatemala,Panama,2.0,3.0,,,,,,,,,,,1679.3,1857.1
Clasif. UEFA,2025-11-14,Finland,Malta,0.0,1.0,16.0,4.0,8.0,1.0,9.0,1.0,15.0,9.0,61.2,38.8,1582.4,1296.4
Amistosos 2024-25,2025-11-14,Canada,Ecuador,0.0,0.0,,,,,,,,,,,1903.9,2015.5
Clasif. CONCACAF,2025-11-14,Trinidad and Tobago,Jamaica,1.0,1.0,,,,,,,,,,,1585.4,1691.5
Clasif. UEFA,2025-11-14,Slovakia,Northern Ireland,1.0,0.0,16.0,9.0,2.0,2.0,3.0,2.0,14.0,20.0,62.4,37.6,1738.3,1658.7
Clasif. CONCACAF,2025-11-14,Bermuda,Curaçao,0.0,7.0,,,,,,,,,,,1309.6,1621.2
Clasif. CONCACAF,2025-11-14,Nicaragua,Honduras,2.0,0.0,,,,,,,,,,,1486.7,1757.1
Clasif. CONCACAF,2025-11-14,Haiti,Costa Rica,1.0,0.0,,,,,,,,,,,1673.0,1805.1
Amistosos 2024-25,2025-11-14,Tunisia,Jordan,3.0,2.0,16.0,9.0,4.0,4.0,5.0,3.0,10.0,16.0,70.1,29.9,1751.6,1736.1
Clasif. UEFA,2025-11-14,Luxembourg,Germany,0.0,2.0,7.0,14.0,1.0,7.0,4.0,4.0,11.0,10.0,34.6,65.4,1445.0,1959.3
Clasif. UEFA,2025-11-14,Gibraltar,Montenegro,1.0,2.0,2.0,22.0,1.0,8.0,1.0,9.0,14.0,14.0,34.6,65.4,1105.2,1495.3
Clasif. UEFA,2025-11-14,Croatia,Faroe Islands,3.0,1.0,20.0,4.0,4.0,4.0,11.0,2.0,9.0,11.0,80.8,19.2,1988.6,1432.6
Amistosos 2024-25,2025-11-14,Morocco,Mozambique,1.0,0.0,,,,,,,,,,,1927.1,1520.4
Clasif. UEFA,2025-11-15,Switzerland,Sweden,4.0,1.0,9.0,6.0,7.0,3.0,4.0,3.0,13.0,18.0,58.6,41.4,1949.8,1738.4
Amistosos 2024-25,2025-11-15,Russia,Chile,0.0,2.0,,,,,,,,,,,1860.9,1776.3
Clasif. UEFA,2025-11-15,Denmark,Belarus,2.0,2.0,35.0,7.0,10.0,3.0,13.0,3.0,4.0,15.0,67.1,32.9,1986.0,1520.5
Clasif. UEFA,2025-11-15,Cyprus,Austria,0.0,2.0,4.0,12.0,0.0,6.0,6.0,3.0,13.0,15.0,37.0,63.0,1379.8,1879.0
Clasif. UEFA,2025-11-15,Slovenia,Kosovo,0.0,2.0,6.0,15.0,2.0,7.0,4.0,7.0,11.0,9.0,50.8,49.2,1787.4,1736.1
Clasif. UEFA,2025-11-15,Bosnia and Herzegovina,Romania,3.0,1.0,16.0,9.0,4.0,3.0,4.0,1.0,15.0,16.0,58.9,41.1,1575.8,1741.1
Clasif. UEFA,2025-11-15,Kazakhstan,Belgium,1.0,1.0,9.0,20.0,3.0,8.0,5.0,12.0,17.0,5.0,23.0,77.0,1477.5,1908.7
Clasif. UEFA,2025-11-15,Turkey,Bulgaria,2.0,0.0,19.0,9.0,6.0,2.0,9.0,6.0,11.0,12.0,66.6,33.4,1923.0,1475.8
Clasif. UEFA,2025-11-15,Liechtenstein,Wales,0.0,1.0,3.0,18.0,0.0,7.0,2.0,7.0,9.0,5.0,22.5,77.5,941.3,1754.5
Clasif. UEFA,2025-11-15,Georgia,Spain,0.0,4.0,6.0,14.0,2.0,7.0,4.0,6.0,9.0,9.0,38.8,61.2,1742.8,2250.3
Amistosos 2024-25,2025-11-15,South Africa,Zambia,3.0,1.0,,,,,,,,,,,1672.6,1562.9
Clasif. UEFA,2025-11-15,Greece,Scotland,3.0,2.0,18.0,12.0,10.0,6.0,6.0,8.0,9.0,14.0,49.1,50.9,1833.0,1835.3
Amistosos 2024-25,2025-11-15,Libya,Mauritania,1.0,0.0,,,,,,,,,,,1526.4,1463.6
Amistosos 2024-25,2025-11-15,Grenada,US Virgin Islands,4.0,1.0,,,,,,,,,,,1326.0,911.3
Amistosos 2024-25,2025-11-15,Guyana,Bonaire,2.0,1.0,,,,,,,,,,,1468.9,1114.5
Amistosos 2024-25,2025-11-15,Brazil,Senegal,2.0,0.0,,,,,,,,,,,2051.7,1920.7
Amistosos 2024-25,2025-11-15,Kuwait,Tanzania,4.0,3.0,,,,,,,,,,,1437.3,1433.9
Amistosos 2024-25,2025-11-15,United States,Paraguay,2.0,1.0,,,,,,,,,,,1826.1,1912.7
Amistosos 2024-25,2025-11-15,Barbados,Aruba,0.0,3.0,,,,,,,,,,,1161.9,1154.5
Amistosos 2024-25,2025-11-15,Dominica,Sint Maarten,2.0,3.0,,,,,,,,,,,1163.3,1287.3
Amistosos 2024-25,2025-11-15,Guinea,Liberia,2.0,0.0,,,,,,,,,,,1602.4,1443.8
Amistosos 2024-25,2025-11-15,St. Martin,Belize,0.0,1.0,,,,,,,,,,,1312.4,1266.3
Amistosos 2024-25,2025-11-15,Lesotho,Malawi,0.0,0.0,,,,,,,,,,,1424.3,1449.6
Amistosos 2024-25,2025-11-15,Guinea,Togo,0.0,0.0,,,,,,,,,,,1602.4,1457.0
Amistosos 2024-25,2025-11-15,Venezuela,Australia,1.0,0.0,,,,,,,,,,,1800.8,1919.2
Amistosos 2024-25,2025-11-15,Bahamas,British Virgin Islands,0.0,6.0,,,,,,,,,,,1004.1,935.6
Clasif. UEFA,2025-11-16,Serbia,Latvia,2.0,1.0,19.0,6.0,7.0,4.0,13.0,3.0,8.0,17.0,67.1,32.9,1841.8,1331.3
Clasif. UEFA,2025-11-16,Israel,Moldova,4.0,1.0,26.0,4.0,9.0,1.0,9.0,3.0,9.0,12.0,72.8,27.2,1677.5,1361.6
Clasif. UEFA,2025-11-16,Hungary,Republic of Ireland,2.0,3.0,18.0,10.0,7.0,5.0,8.0,2.0,10.0,17.0,53.1,46.9,1774.3,1717.7
Clasif. UEFA,2025-11-16,Portugal,Armenia,9.0,1.0,34.0,4.0,15.0,2.0,7.0,1.0,7.0,10.0,75.6,24.4,2041.2,1429.1
Clasif. UEFA,2025-11-16,Albania,England,0.0,2.0,6.0,14.0,3.0,7.0,5.0,5.0,9.0,10.0,29.9,70.1,1731.5,2099.0
Clasif. UEFA,2025-11-16,Azerbaijan,France,1.0,3.0,2.0,17.0,1.0,4.0,1.0,8.0,10.0,12.0,26.4,73.6,1388.1,2124.8
Clasif. UEFA,2025-11-16,Ukraine,Iceland,2.0,0.0,13.0,10.0,6.0,2.0,3.0,10.0,12.0,6.0,52.2,47.8,1844.9,1629.6
Amistosos 2024-25,2025-11-16,Cayman Islands,Anguilla,4.0,0.0,,,,,,,,,,,1023.4,884.4
Clasif. UEFA,2025-11-16,Italy,Norway,1.0,4.0,15.0,13.0,4.0,5.0,6.0,2.0,15.0,8.0,58.0,42.0,1975.0,1941.2
Amistosos 2024-25,2025-11-16,Mexico,Uruguay,0.0,0.0,,,,,,,,,,,1963.7,1993.5
Amistosos 2024-25,2025-11-16,St. Vincent and the Grenadines,St. Lucia,3.0,1.0,,,,,,,,,,,1373.4,1228.8
Amistosos 2024-25,2025-11-16,Martinique,Cuba,0.0,2.0,,,,,,,,,,,1530.7,1375.4
Clasif. CAF,2025-11-16,Nigeria,DR Congo,1.0,1.0,,,,,,,,,,,1745.8,1730.0
Amistosos 2024-25,2025-11-16,Colombia,New Zealand,2.0,1.0,,,,,,,,,,,2068.8,1761.7
Clasif. UEFA,2025-11-17,Northern Ireland,Luxembourg,1.0,0.0,9.0,12.0,3.0,3.0,5.0,2.0,11.0,18.0,39.9,60.1,1648.2,1439.9
Clasif. UEFA,2025-11-17,Netherlands,Lithuania,4.0,0.0,20.0,9.0,8.0,1.0,5.0,3.0,10.0,10.0,68.5,31.5,2016.0,1315.4
Clasif. UEFA,2025-11-17,Montenegro,Croatia,2.0,3.0,12.0,17.0,5.0,7.0,5.0,3.0,17.0,16.0,36.8,63.2,1501.6,1989.9
Clasif. UEFA,2025-11-17,Germany,Slovakia,6.0,0.0,22.0,6.0,10.0,2.0,8.0,3.0,11.0,3.0,71.9,28.1,1964.4,1748.8
Clasif. UEFA,2025-11-17,Czech Republic,Gibraltar,6.0,0.0,25.0,0.0,10.0,0.0,12.0,1.0,9.0,9.0,73.0,27.0,1790.3,1098.9
Amistosos 2024-25,2025-11-17,Vanuatu,Fiji,2.0,0.0,,,,,,,,,,,1383.1,1474.8
Clasif. UEFA,2025-11-17,Malta,Poland,2.0,3.0,10.0,18.0,8.0,4.0,4.0,9.0,7.0,6.0,42.2,57.8,1332.4,1781.7
Amistosos 2024-25,2025-11-17,Bahrain,Somalia,1.0,2.0,,,,,,,,,,,1558.2,1021.6
Amistosos 2024-25,2025-11-17,Egypt,Cape Verde,1.0,1.0,,,,,,,,,,,1761.7,1672.1
Amistosos 2024-25,2025-11-17,Qatar,Zimbabwe,1.0,2.0,,,,,,,,,,,1635.0,1434.7
Amistosos 2024-25,2025-11-17,Finland,Andorra,4.0,0.0,,,,,,,,,,,1546.4,1140.2
Amistosos 2024-25,2025-11-17,Kenya,Comoros,0.0,0.0,,,,,,,,,,,1461.6,1493.0
Amistosos 2024-25,2025-11-17,Madagascar,Equatorial Guinea,2.0,0.0,,,,,,,,,,,1480.6,1498.6
Amistosos 2024-25,2025-11-17,Chad,Mozambique,2.0,2.0,,,,,,,,,,,1238.5,1519.4
Amistosos 2024-25,2025-11-18,Jordan,Mali,0.0,0.0,,,,,,,,,,,1729.3,1719.4
Amistosos 2024-25,2025-11-18,Faroe Islands,Kazakhstan,1.0,0.0,,,,,,,,,,,1431.2,1492.3
Amistosos 2024-25,2025-11-18,Cyprus,Estonia,2.0,4.0,,,,,,,,,,,1374.4,1399.1
Amistosos 2024-25,2025-11-18,Saudi Arabia,Algeria,0.0,2.0,,,,,,,,,,,1714.8,1812.0
Amistosos 2024-25,2025-11-18,Uzbekistan,Iran,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1839.7,1880.9
Amistosos 2024-25,2025-11-18,Burkina Faso,Benin,3.0,0.0,,,,,,,,,,,1668.3,1565.9
Clasif. UEFA,2025-11-18,Romania,San Marino,7.0,1.0,25.0,3.0,13.0,1.0,6.0,0.0,7.0,18.0,76.0,24.0,1705.5,923.2
Clasif. UEFA,2025-11-18,Scotland,Denmark,4.0,2.0,10.0,18.0,5.0,3.0,2.0,9.0,15.0,12.0,30.2,69.8,1820.8,1967.5
Clasif. UEFA,2025-11-18,Kosovo,Switzerland,1.0,1.0,11.0,6.0,4.0,3.0,3.0,1.0,9.0,9.0,46.8,53.2,1778.4,1959.8
Clasif. UEFA,2025-11-18,Sweden,Slovenia,1.0,1.0,11.0,17.0,2.0,3.0,6.0,7.0,6.0,11.0,61.0,39.0,1728.4,1745.1
Amistosos 2024-25,2025-11-18,Burundi,Zambia,0.0,0.0,,,,,,,,,,,1386.7,1556.0
Amistosos 2024-25,2025-11-18,Morocco,Uganda,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.1,1553.8
Amistosos 2024-25,2025-11-18,Angola,Zambia,3.0,2.0,,,,,,,,,,,1595.1,1556.0
Amistosos 2024-25,2025-11-18,Brazil,Tunisia,1.0,1.0,,,,,,,,,,,2061.3,1758.4
Amistosos 2024-25,2025-11-18,Chile,Peru,2.0,1.0,,,,,,,,,,,1798.6,1785.9
Amistosos 2024-25,2025-11-18,St. Kitts and Nevis,Belize,2.0,6.0,,,,,,,,,,,1273.1,1283.3
Clasif. UEFA,2025-11-18,Wales,North Macedonia,7.0,1.0,17.0,6.0,10.0,2.0,9.0,3.0,6.0,12.0,69.9,30.1,1755.1,1675.7
Amistosos 2024-25,2025-11-18,South Korea,Ghana,1.0,0.0,,,,,,,,,,,1904.8,1629.4
Amistosos 2024-25,2025-11-18,Lesotho,Malawi,0.0,1.0,,,,,,,,,,,1425.0,1448.9
Amistosos 2024-25,2025-11-18,Oman,Ivory Coast,0.0,2.0,,,,,,,,,,,1612.0,1712.3
Amistosos 2024-25,2025-11-18,Senegal,Kenya,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1911.1,1461.6
Amistosos 2024-25,2025-11-18,Guinea,Niger,1.0,1.0,,,,,,,,,,,1611.0,1522.6
Amistosos 2024-25,2025-11-18,Japan,Bolivia,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1958.6,1762.5
Clasif. UEFA,2025-11-18,Spain,Turkey,2.0,2.0,21.0,13.0,9.0,7.0,6.0,3.0,5.0,8.0,72.9,27.1,2256.9,1925.5
Amistosos 2024-25,2025-11-18,Dominican Republic,Martinique,0.0,0.0,,,,,,,,,,,1506.8,1498.8
Amistosos 2024-25,2025-11-18,Antigua and Barbuda,Guyana,1.0,4.0,,,,,,,,,,,1089.9,1472.3
Clasif. UEFA,2025-11-18,Austria,Bosnia and Herzegovina,1.0,1.0,10.0,8.0,3.0,1.0,4.0,2.0,8.0,9.0,69.7,30.3,1884.4,1611.4
Clasif. UEFA,2025-11-18,Belarus,Greece,0.0,0.0,7.0,13.0,1.0,3.0,2.0,6.0,13.0,16.0,34.8,65.2,1539.0,1847.5
Clasif. UEFA,2025-11-18,Belgium,Liechtenstein,7.0,0.0,23.0,2.0,13.0,1.0,15.0,0.0,9.0,10.0,80.5,19.5,1893.9,940.6
Clasif. UEFA,2025-11-18,Bulgaria,Georgia,2.0,1.0,3.0,17.0,3.0,3.0,0.0,4.0,7.0,9.0,22.5,77.5,1473.3,1736.3
Amistosos 2024-25,2025-11-19,Mexico,Paraguay,1.0,2.0,,,,,,,,,,,1961.8,1903.0
Amistosos 2024-25,2025-11-19,Ecuador,New Zealand,2.0,0.0,,,,,,,,,,,2015.2,1758.8
Amistosos 2024-25,2025-11-19,Colombia,Australia,3.0,0.0,,,,,,,,,,,2071.7,1905.9
Amistosos 2024-25,2025-11-19,Colombia,Nigeria,0.0,0.0,,,,,,,,,,,2081.4,1744.9
Clasif. CONCACAF,2025-11-19,Trinidad and Tobago,Bermuda,2.0,2.0,,,,,,,,,,,1585.8,1289.1
Amistosos 2024-25,2025-11-19,United States,Uruguay,5.0,1.0,,,,,,,,,,,1835.7,1995.5
Clasif. CONCACAF,2025-11-19,Jamaica,Curaçao,0.0,0.0,,,,,,,,,,,1691.2,1641.8
Clasif. CONCACAF,2025-11-19,Panama,El Salvador,3.0,0.0,,,,,,,,,,,1872.7,1477.9
Clasif. CONCACAF,2025-11-19,Haiti,Nicaragua,2.0,0.0,,,,,,,,,,,1700.3,1530.4
Clasif. CONCACAF,2025-11-19,Guatemala,Suriname,3.0,1.0,,,,,,,,,,,1663.7,1629.5
Clasif. CONCACAF,2025-11-19,Costa Rica,Honduras,0.0,0.0,,,,,,,,,,,1777.9,1713.5
Amistosos 2024-25,2025-11-19,Venezuela,Canada,0.0,2.0,,,,,,,,,,,1814.1,1904.2
Amistosos 2026,2026-01-18,Grenada,Jamaica,0.0,1.0,,,,,,,,,,,1326.0,1683.1
Amistosos 2026,2026-01-18,Canada,Guatemala,1.0,0.0,14.0,6.0,7.0,3.0,12.0,5.0,14.0,12.0,58.1,41.9,1915.4,1682.7
Amistosos 2026,2026-01-18,Bolivia,Panama,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754.5,1876.5
Amistosos 2026,2026-01-23,Panama,Mexico,0.0,1.0,4.0,9.0,1.0,3.0,1.0,10.0,10.0,13.0,28.0,72.0,1875.9,1950.1
Amistosos 2026,2026-01-25,Bolivia,Mexico,0.0,1.0,13.0,3.0,4.0,2.0,4.0,4.0,11.0,12.0,47.2,52.8,1755.1,1960.8
Amistosos 2026,2026-01-26,Uzbekistan,China,2.0,2.0,,,,,,,,,,,1841.5,1526.3
Amistosos 2026,2026-02-26,Mexico,Iceland,4.0,0.0,24.0,4.0,11.0,2.0,8.0,2.0,7.0,10.0,57.1,42.9,1967.9,1616.1
Amistosos 2026,2026-03-15,Bolivia,Trinidad and Tobago,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1748.1,1569.5
Amistosos 2026,2026-03-25,DR Congo,Bermuda,2.0,0.0,,,,,,,,,,,1748.5,1305.4
Amistosos 2026,2026-03-25,US Virgin Islands,American Samoa,5.0,2.0,,,,,,,,,,,911.3,993.2
Amistosos 2026,2026-03-25,Kazakhstan,Namibia,2.0,0.0,,,,,,,,,,,1480.6,1432.7
Amistosos 2026,2026-03-25,Kyrgyz Republic,Equatorial Guinea,0.0,1.0,,,,,,,,,,,1476.4,1439.7
Amistosos 2026,2026-03-26,United Arab Emirates,Armenia,0.0,0.0,,,,,,,,,,,1664.2,1427.5
Amistosos 2026,2026-03-26,Puerto Rico,Guam,4.0,0.0,,,,,,,,,,,1358.4,969.1
Amistosos 2026,2026-03-26,Aruba,Macau,4.0,1.0,,,,,,,,,,,1181.4,847.8
Amistosos 2026,2026-03-26,Vietnam,Bangladesh,3.0,0.0,,,,,,,,,,,1465.0,1126.8
Amistosos 2026,2026-03-26,Tanzania,Liechtenstein,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1442.1,940.4
Amistosos 2026,2026-03-26,Moldova,Lithuania,0.0,2.0,,,,,,,,,,,1345.9,1314.6
Amistosos 2026,2026-03-26,Cyprus,Belarus,0.0,1.0,,,,,,,,,,,1356.2,1553.2
Amistosos 2026,2026-03-26,Singapore,Faroe Islands,0.0,0.0,,,,,,,,,,,1295.9,1443.0
Amistosos 2026,2026-03-26,Qatar,Serbia,0.0,0.0,,,,,,,,,,,1570.6,1842.9
Amistosos 2026,2026-03-26,Brazil,France,1.0,2.0,17.0,7.0,4.0,3.0,5.0,2.0,12.0,12.0,46.1,53.9,2054.3,2126.3
Amistosos 2026,2026-03-26,Martinique,Cuba,2.0,2.0,,,,,,,,,,,1503.3,1407.4
Amistosos 2026,2026-03-26,Bahamas,Anguilla,1.0,3.0,,,,,,,,,,,966.0,873.0
Amistosos 2026,2026-03-26,St. Martin,Barbados,3.0,1.0,,,,,,,,,,,1295.5,1135.1
Amistosos 2026,2026-03-26,Colombia,Croatia,1.0,2.0,14.0,12.0,5.0,3.0,6.0,4.0,7.0,18.0,58.0,42.0,2081.4,1993.8
Amistosos 2026,2026-03-26,Georgia,Israel,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1707.5,1693.1
Amistosos 2026,2026-03-27,Russia,Nicaragua,3.0,1.0,23.0,5.0,7.0,1.0,6.0,3.0,11.0,12.0,66.7,33.3,1838.6,1514.0
Amistosos 2026,2026-03-27,Dominican Republic,El Salvador,2.0,2.0,,,,,,,,,,,1502.3,1474.1
Amistosos 2026,2026-03-27,Bonaire,St. Vincent and the Grenadines,3.0,1.0,,,,,,,,,,,1111.1,1387.1
Amistosos 2026,2026-03-27,Chile,Cape Verde,4.0,2.0,9.0,9.0,5.0,3.0,1.0,4.0,15.0,9.0,51.7,48.3,1808.3,1675.8
Amistosos 2026,2026-03-27,China,Curaçao,2.0,0.0,11.0,8.0,3.0,1.0,3.0,4.0,16.0,12.0,35.5,64.5,1533.5,1649.9
Amistosos 2026,2026-03-27,New Zealand,Finland,0.0,2.0,11.0,10.0,2.0,3.0,2.0,7.0,12.0,10.0,50.1,49.9,1753.2,1548.3
Amistosos 2026,2026-03-27,Solomon Islands,Bulgaria,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1430.2,1502.1
Amistosos 2026,2026-03-27,Indonesia,St. Kitts and Nevis,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1488.5,1237.9
Amistosos 2026,2026-03-27,Cayman Islands,British Virgin Islands,1.0,1.0,,,,,,,,,,,1034.7,973.6
Amistosos 2026,2026-03-27,Iran,Nigeria,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1879.1,1860.3
Amistosos 2026,2026-03-27,Uzbekistan,Gabon,3.0,1.0,18.0,14.0,7.0,5.0,14.0,6.0,8.0,10.0,53.9,46.1,1834.3,1523.4
Amistosos 2026,2026-03-27,Azerbaijan,St. Lucia,6.0,1.0,,,,,,,,,,,1386.6,1215.2
Amistosos 2026,2026-03-27,Benin,Liberia,1.0,0.0,,,,,,,,,,,1528.5,1435.2
Amistosos 2026,2026-03-27,Togo,Guinea,2.0,2.0,,,,,,,,,,,1457.0,1608.5
Amistosos 2026,2026-03-27,Venezuela,Trinidad and Tobago,4.0,1.0,17.0,6.0,7.0,2.0,6.0,1.0,12.0,9.0,53.7,46.3,1802.9,1563.6
Amistosos 2026,2026-03-27,Australia,Cameroon,1.0,0.0,8.0,7.0,4.0,1.0,3.0,4.0,16.0,19.0,56.4,43.6,1896.1,1714.8
Amistosos 2026,2026-03-27,Kenya,Estonia,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1458.2,1417.3
Amistosos 2026,2026-03-27,Austria,Ghana,5.0,1.0,11.0,5.0,7.0,1.0,5.0,3.0,17.0,6.0,60.0,40.0,1868.6,1627.3
Amistosos 2026,2026-03-27,England,Uruguay,1.0,1.0,13.0,9.0,5.0,1.0,7.0,0.0,7.0,12.0,53.9,46.1,2109.6,1973.6
Amistosos 2026,2026-03-27,South Africa,Panama,1.0,1.0,12.0,3.0,5.0,2.0,5.0,1.0,12.0,16.0,64.1,35.9,1662.8,1865.1
Amistosos 2026,2026-03-27,Jordan,Costa Rica,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1784.2,1769.0
Amistosos 2026,2026-03-27,Saudi Arabia,Egypt,0.0,4.0,7.0,13.0,0.0,8.0,4.0,1.0,12.0,13.0,60.7,39.3,1710.2,1775.6
Amistosos 2026,2026-03-27,Greece,Paraguay,0.0,1.0,15.0,11.0,3.0,3.0,6.0,3.0,9.0,11.0,57.6,42.4,1833.3,1914.7
Amistosos 2026,2026-03-27,Niger,Libya,0.0,0.0,,,,,,,,,,,1525.1,1534.4
Amistosos 2026,2026-03-27,Rwanda,Grenada,4.0,0.0,,,,,,,,,,,1417.8,1322.3
Amistosos 2026,2026-03-27,Algeria,Guatemala,7.0,0.0,29.0,5.0,11.0,3.0,8.0,4.0,14.0,9.0,61.6,38.4,1839.5,1682.7
Amistosos 2026,2026-03-27,Guyana,Dominica,2.0,0.0,,,,,,,,,,,1481.0,1153.5
Amistosos 2026,2026-03-27,Netherlands,Norway,2.0,1.0,14.0,5.0,5.0,2.0,8.0,2.0,11.0,9.0,47.5,52.5,2016.8,1989.0
Amistosos 2026,2026-03-27,Spain,Serbia,3.0,0.0,14.0,2.0,8.0,2.0,5.0,1.0,12.0,8.0,71.4,28.6,2240.0,1842.9
Amistosos 2026,2026-03-27,Morocco,Ecuador,1.0,1.0,12.0,8.0,3.0,2.0,2.0,1.0,15.0,17.0,53.3,46.7,1972.7,2020.8
Amistosos 2026,2026-03-27,Belize,Sint Maarten,2.0,3.0,,,,,,,,,,,1318.5,1297.2
Amistosos 2026,2026-03-27,Argentina,Mauritania,2.0,1.0,7.0,11.0,4.0,4.0,4.0,2.0,18.0,12.0,64.3,35.7,2186.5,1427.3
Amistosos 2026,2026-03-27,Montenegro,Andorra,2.0,0.0,,,,,,,,,,,1497.8,1138.3
Amistosos 2026,2026-03-27,Switzerland,Germany,3.0,4.0,7.0,22.0,3.0,9.0,0.0,10.0,6.0,12.0,46.1,53.9,1955.2,1976.2
Amistosos 2026,2026-03-28,Kyrgyz Republic,Madagascar,2.0,5.0,,,,,,,,,,,1465.3,1496.3
Amistosos 2026,2026-03-28,Namibia,Comoros,0.0,0.0,,,,,,,,,,,1419.2,1489.4
Amistosos 2026,2026-03-28,Zambia,Malawi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1549.8,1458.2
Amistosos 2026,2026-03-28,Senegal,Peru,2.0,0.0,12.0,7.0,6.0,2.0,7.0,6.0,9.0,10.0,60.1,39.9,1917.7,1776.2
Amistosos 2026,2026-03-28,San Marino,Faroe Islands,1.0,2.0,,,,,,,,,,,922.7,1443.0
Amistosos 2026,2026-03-28,Scotland,Japan,0.0,1.0,8.0,18.0,3.0,7.0,3.0,8.0,7.0,16.0,45.0,55.0,1854.8,1966.7
Amistosos 2026,2026-03-28,Canada,Iceland,2.0,2.0,15.0,4.0,5.0,3.0,8.0,1.0,12.0,17.0,56.2,43.8,1915.4,1613.6
Amistosos 2026,2026-03-28,American Samoa,Guam,0.0,6.0,,,,,,,,,,,960.8,965.9
Amistosos 2026,2026-03-28,South Korea,Ivory Coast,0.0,4.0,12.0,13.0,2.0,8.0,7.0,5.0,8.0,7.0,50.7,49.3,1906.9,1757.3
Amistosos 2026,2026-03-28,Hungary,Slovenia,1.0,0.0,16.0,5.0,6.0,2.0,9.0,1.0,10.0,14.0,51.5,48.5,1745.9,1749.8
Amistosos 2026,2026-03-28,United States,Belgium,2.0,5.0,12.0,21.0,5.0,10.0,6.0,6.0,8.0,10.0,51.5,48.5,1857.6,1894.1
Amistosos 2026,2026-03-29,Armenia,Belarus,1.0,2.0,,,,,,,,,,,1427.5,1560.5
Amistosos 2026,2026-03-29,Haiti,Tunisia,0.0,1.0,13.0,11.0,2.0,5.0,7.0,3.0,17.0,13.0,60.6,39.4,1716.7,1731.6
Amistosos 2026,2026-03-29,Puerto Rico,US Virgin Islands,2.0,0.0,,,,,,,,,,,1361.6,943.6
Amistosos 2026,2026-03-29,Lithuania,Georgia,0.0,2.0,,,,,,,,,,,1335.1,1704.3
Amistosos 2026,2026-03-29,Macau,Tanzania,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841.1,1413.6
Amistosos 2026,2026-03-29,Mexico,Portugal,0.0,0.0,7.0,10.0,1.0,2.0,0.0,4.0,12.0,9.0,33.1,66.9,1970.5,2042.8
Amistosos 2026,2026-03-29,Colombia,France,1.0,3.0,13.0,14.0,5.0,5.0,9.0,5.0,13.0,14.0,45.3,54.7,2068.9,2134.3
Amistosos 2026,2026-03-29,Martinique,El Salvador,0.0,1.0,,,,,,,,,,,1499.2,1479.4
Amistosos 2026,2026-03-29,Barbados,St. Vincent and the Grenadines,2.0,3.0,,,,,,,,,,,1122.3,1354.1
Amistosos 2026,2026-03-29,British Virgin Islands,Anguilla,4.0,0.0,,,,,,,,,,,980.1,901.4
Amistosos 2026,2026-03-29,Dominican Republic,Cuba,1.0,1.0,,,,,,,,,,,1497.0,1411.4
Amistosos 2026,2026-03-29,Aruba,Liechtenstein,4.0,1.0,,,,,,,,,,,1188.1,968.8
Amistosos 2026,2026-03-30,Trinidad and Tobago,Gabon,2.0,2.0,,,,,,,,,,,1553.0,1519.5
Amistosos 2026,2026-03-30,Grenada,Kenya,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1308.5,1456.5
